card_name,set,set_name,modern,usd,eur
"Grimgrin, Corpse-Born",isd,Innistrad,legal,4.99,3.3
Hinterland Harbor,isd,Innistrad,legal,2.64,2.37
Isolated Chapel,isd,Innistrad,legal,3.27,2.72
Kessig Wolf Run,isd,Innistrad,legal,3.66,2.04
Laboratory Maniac,isd,Innistrad,legal,8.93,4.55
Liliana of the Veil,isd,Innistrad,legal,81.92,80.11
Mayor of Avabruck // Howlpack Alpha,isd,Innistrad,legal,2.2,2.11
"Mikaeus, the Lunarch",isd,Innistrad,legal,4.55,3.33
Olivia Voldaren,isd,Innistrad,legal,4.87,3.38
Parallel Lives,isd,Innistrad,legal,12.03,7.72
Past in Flames,isd,Innistrad,legal,3.99,3.0
Snapcaster Mage,isd,Innistrad,legal,65.96,53.52
Stony Silence,isd,Innistrad,legal,7.99,5.49
Sulfur Falls,isd,Innistrad,legal,4.7,3.91
Woodland Cemetery,isd,Innistrad,legal,4.2,3.3
Ajani Vengeant,ddh,Duel Decks: Ajani vs. Nicol Bolas,legal,4.49,3.46
"Nicol Bolas, Planeswalker",ddh,Duel Decks: Ajani vs. Nicol Bolas,legal,5.88,3.91
Captain Sisay,v11,From the Vault: Legends,not_legal,22.99,17.22
"Doran, the Siege Tower",v11,From the Vault: Legends,legal,8.49,4.89
"Kiki-Jiki, Mirror Breaker",v11,From the Vault: Legends,legal,9.94,7.03
"Mikaeus, the Lunarch",v11,From the Vault: Legends,legal,5.75,4.59
"Omnath, Locus of Mana",v11,From the Vault: Legends,legal,17.99,10.15
"Oona, Queen of the Fae",v11,From the Vault: Legends,legal,5.99,3.27
Progenitus,v11,From the Vault: Legends,legal,10.79,7.25
Rafiq of the Many,v11,From the Vault: Legends,legal,8.12,3.77
"Sun Quan, Lord of Wu",v11,From the Vault: Legends,not_legal,5.99,3.94
"Teferi, Mage of Zhalfir",v11,From the Vault: Legends,legal,5.99,4.35
"Ulamog, the Infinite Gyre",v11,From the Vault: Legends,legal,30.47,15.92
Visara the Dreadful,v11,From the Vault: Legends,not_legal,2.99,2.79
Adaptive Automaton,m12,Magic 2012,legal,2.73,3.39
Angelic Destiny,m12,Magic 2012,legal,8.7,6.64
Birds of Paradise,m12,Magic 2012,legal,7.59,4.31
Dragonskull Summit,m12,Magic 2012,legal,2.99,2.11
Drowned Catacomb,m12,Magic 2012,legal,4.35,3.15
Dungrove Elder,m12,Magic 2012,legal,3.99,4.14
"Garruk, Primal Hunter",m12,Magic 2012,legal,6.62,4.94
Gideon Jura,m12,Magic 2012,legal,4.68,4.11
Glacial Fortress,m12,Magic 2012,legal,4.63,2.47
Goblin Chieftain,m12,Magic 2012,legal,2.75,2.21
Grand Abolisher,m12,Magic 2012,legal,5.99,3.25
Grave Titan,m12,Magic 2012,legal,13.64,8.24
Grim Lavamancer,m12,Magic 2012,legal,11.97,7.04
"Jace, Memory Adept",m12,Magic 2012,legal,5.32,3.89
Phantasmal Image,m12,Magic 2012,legal,16.11,12.74
Primeval Titan,m12,Magic 2012,legal,7.15,7.27
Primordial Hydra,m12,Magic 2012,legal,6.97,5.27
Quicksilver Amulet,m12,Magic 2012,legal,4.39,3.65
Rootbound Crag,m12,Magic 2012,legal,3.2,2.19
Solemn Simulacrum,m12,Magic 2012,legal,4.52,2.15
Sorin Markov,m12,Magic 2012,legal,16.46,10.05
Sun Titan,m12,Magic 2012,legal,3.48,2.38
Visions of Beyond,m12,Magic 2012,legal,5.26,5.59
Alliance of Arms,cmd,Commander 2011,not_legal,2.74,2.11
"Animar, Soul of Elements",cmd,Commander 2011,not_legal,9.99,8.26
Attrition,cmd,Commander 2011,not_legal,5.99,3.76
Aura Shards,cmd,Commander 2011,not_legal,14.99,9.09
Austere Command,cmd,Commander 2011,legal,4.96,3.15
Awakening Zone,cmd,Commander 2011,legal,2.99,2.24
Champion's Helm,cmd,Commander 2011,not_legal,13.66,8.99
"Damia, Sage of Stone",cmd,Commander 2011,not_legal,6.49,3.2
Eternal Witness,cmd,Commander 2011,legal,7.41,3.97
Flusterstorm,cmd,Commander 2011,not_legal,20.15,16.64
Garruk Wildspeaker,cmd,Commander 2011,legal,8.31,5.11
Ghostly Prison,cmd,Commander 2011,legal,4.19,2.07
Grave Pact,cmd,Commander 2011,legal,11.99,7.32
Homeward Path,cmd,Commander 2011,not_legal,6.57,2.61
Insurrection,cmd,Commander 2011,not_legal,7.38,2.93
Kaalia of the Vast,cmd,Commander 2011,not_legal,17.17,12.54
"Karador, Ghost Chieftain",cmd,Commander 2011,not_legal,8.31,4.6
Living Death,cmd,Commander 2011,not_legal,2.79,2.15
Martyr's Bond,cmd,Commander 2011,not_legal,7.53,5.11
Mother of Runes,cmd,Commander 2011,not_legal,2.41,2.17
Oblivion Stone,cmd,Commander 2011,legal,6.24,5.41
Path to Exile,cmd,Commander 2011,legal,7.1,5.32
Propaganda,cmd,Commander 2011,not_legal,7.53,3.11
Riddlekeeper,cmd,Commander 2011,not_legal,2.99,2.58
Riku of Two Reflections,cmd,Commander 2011,not_legal,12.17,4.3
Ruination,cmd,Commander 2011,not_legal,3.86,2.37
Scavenging Ooze,cmd,Commander 2011,legal,3.71,3.81
Sewer Nemesis,cmd,Commander 2011,not_legal,2.99,2.39
"Skullbriar, the Walking Grave",cmd,Commander 2011,not_legal,4.49,3.06
Solemn Simulacrum,cmd,Commander 2011,legal,5.1,2.37
Stranglehold,cmd,Commander 2011,not_legal,7.99,4.2
The Mimeoplasm,cmd,Commander 2011,not_legal,5.99,3.99
"Vish Kal, Blood Arbiter",cmd,Commander 2011,not_legal,6.99,5.25
Wall of Omens,cmd,Commander 2011,legal,2.7,2.06
Batterskull,nph,New Phyrexia,legal,19.97,13.56
Birthing Pod,nph,New Phyrexia,banned,10.06,6.34
Caged Sun,nph,New Phyrexia,legal,6.58,3.27
Chancellor of the Annex,nph,New Phyrexia,legal,4.44,4.9
Dismember,nph,New Phyrexia,legal,3.52,2.05
"Elesh Norn, Grand Cenobite",nph,New Phyrexia,legal,14.09,12.93
"Jin-Gitaxias, Core Augur",nph,New Phyrexia,legal,7.57,5.85
Karn Liberated,nph,New Phyrexia,legal,87.16,68.45
Norn's Annex,nph,New Phyrexia,legal,4.78,2.43
Noxious Revival,nph,New Phyrexia,legal,4.99,4.31
Phyrexian Metamorph,nph,New Phyrexia,legal,8.64,4.8
Phyrexian Obliterator,nph,New Phyrexia,legal,19.51,17.75
Phyrexian Unlife,nph,New Phyrexia,legal,3.34,3.63
Puresteel Paladin,nph,New Phyrexia,legal,7.3,6.1
"Sheoldred, Whispering One",nph,New Phyrexia,legal,13.48,8.12
Spellskite,nph,New Phyrexia,legal,7.29,6.83
Surgical Extraction,nph,New Phyrexia,legal,23.34,18.51
Sword of War and Peace,nph,New Phyrexia,legal,17.99,11.08
Triumph of the Hordes,nph,New Phyrexia,legal,6.99,4.45
Unwinding Clock,nph,New Phyrexia,legal,4.99,2.54
Urabrask the Hidden,nph,New Phyrexia,legal,4.19,3.22
"Vorinclex, Voice of Hunger",nph,New Phyrexia,legal,12.68,8.38
Knight Exemplar,ddg,Duel Decks: Knights vs. Dragons,legal,4.98,3.02
Knight of the Reliquary,ddg,Duel Decks: Knights vs. Dragons,legal,3.99,3.66
Spidersilk Armor,ddg,Duel Decks: Knights vs. Dragons,not_legal,2.99,2.39
Black Sun's Zenith,mbs,Mirrodin Besieged,legal,3.99,2.61
Blightsteel Colossus,mbs,Mirrodin Besieged,legal,43.21,21.29
Consecrated Sphinx,mbs,Mirrodin Besieged,legal,14.09,9.92
Darksteel Plate,mbs,Mirrodin Besieged,legal,5.8,4.14
Green Sun's Zenith,mbs,Mirrodin Besieged,banned,6.99,4.8
Hero of Bladehold,mbs,Mirrodin Besieged,legal,6.25,4.61
Inkmoth Nexus,mbs,Mirrodin Besieged,legal,18.36,12.01
Massacre Wurm,mbs,Mirrodin Besieged,legal,12.11,9.41
Mirran Crusader,mbs,Mirrodin Besieged,legal,2.71,2.19
Phyrexian Crusader,mbs,Mirrodin Besieged,legal,5.18,4.16
Sword of Feast and Famine,mbs,Mirrodin Besieged,legal,34.13,21.68
"Tezzeret, Agent of Bolas",mbs,Mirrodin Besieged,legal,15.99,15.39
"Thrun, the Last Troll",mbs,Mirrodin Besieged,legal,14.99,11.3
Dark Confidant,g11,Judge Gift Cards 2011,legal,213.77,159.67
Doubling Season,g11,Judge Gift Cards 2011,legal,76.52,45.79
Goblin Welder,g11,Judge Gift Cards 2011,not_legal,23.91,12.25
Mana Crypt,g11,Judge Gift Cards 2011,not_legal,164.73,128.96
Sword of Fire and Ice,g11,Judge Gift Cards 2011,legal,105.83,63.12
Vendilion Clique,g11,Judge Gift Cards 2011,legal,92.68,73.65
Chain Lightning,pd2,Premium Deck Series: Fire and Lightning,not_legal,3.99,3.44
Grim Lavamancer,pd2,Premium Deck Series: Fire and Lightning,legal,12.51,7.98
Lightning Bolt,pd2,Premium Deck Series: Fire and Lightning,legal,3.99,3.16
Asceticism,som,Scars of Mirrodin,legal,13.39,6.4
Blackcleave Cliffs,som,Scars of Mirrodin,legal,45.95,36.06
Contagion Engine,som,Scars of Mirrodin,legal,8.99,5.38
Copperline Gorge,som,Scars of Mirrodin,legal,7.76,6.89
Darkslick Shores,som,Scars of Mirrodin,legal,9.74,9.82
Elspeth Tirel,som,Scars of Mirrodin,legal,9.1,6.21
Etched Champion,som,Scars of Mirrodin,legal,3.24,2.86
Exsanguinate,som,Scars of Mirrodin,legal,2.99,2.23
"Ezuri, Renegade Leader",som,Scars of Mirrodin,legal,3.99,3.45
Genesis Wave,som,Scars of Mirrodin,legal,3.5,2.13
"Geth, Lord of the Vault",som,Scars of Mirrodin,legal,9.63,5.97
Koth of the Hammer,som,Scars of Mirrodin,legal,7.99,6.79
Kuldotha Forgemaster,som,Scars of Mirrodin,legal,4.17,2.31
Leonin Arbiter,som,Scars of Mirrodin,legal,2.96,2.51
Liege of the Tangle,som,Scars of Mirrodin,legal,2.84,2.18
Lux Cannon,som,Scars of Mirrodin,legal,3.99,3.03
Mindslaver,som,Scars of Mirrodin,legal,3.99,2.26
Mox Opal,som,Scars of Mirrodin,legal,96.8,70.21
Nim Deathmantle,som,Scars of Mirrodin,legal,4.99,3.62
Painful Quandary,som,Scars of Mirrodin,legal,5.97,2.2
Platinum Emperion,som,Scars of Mirrodin,legal,16.27,14.53
Razorverge Thicket,som,Scars of Mirrodin,legal,7.99,6.87
Seachrome Coast,som,Scars of Mirrodin,legal,17.43,13.62
"Skithiryx, the Blight Dragon",som,Scars of Mirrodin,legal,23.11,15.4
Sword of Body and Mind,som,Scars of Mirrodin,legal,12.86,6.77
Throne of Geth,som,Scars of Mirrodin,legal,2.99,2.18
True Conviction,som,Scars of Mirrodin,legal,3.49,2.07
Venser's Journal,som,Scars of Mirrodin,legal,4.84,2.18
"Venser, the Sojourner",som,Scars of Mirrodin,legal,13.35,8.44
Wurmcoil Engine,som,Scars of Mirrodin,legal,22.94,14.46
"Elspeth, Knight-Errant",ddf,Duel Decks: Elspeth vs. Tezzeret,legal,11.07,5.13
Master of Etherium,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,4.4,2.4
Steel Overseer,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,17.14,10.47
Tezzeret the Seeker,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,9.23,4.08
Aether Vial,v10,From the Vault: Relics,legal,38.87,26.88
Black Vise,v10,From the Vault: Relics,not_legal,2.57,2.3
Memory Jar,v10,From the Vault: Relics,not_legal,34.99,24.57
Mox Diamond,v10,From the Vault: Relics,not_legal,239.99,153.08
Nevinyrral's Disk,v10,From the Vault: Relics,not_legal,3.46,2.45
Sol Ring,v10,From the Vault: Relics,not_legal,27.99,24.63
Sundering Titan,v10,From the Vault: Relics,legal,2.68,2.68
Sword of Body and Mind,v10,From the Vault: Relics,legal,14.49,7.96
Zuran Orb,v10,From the Vault: Relics,not_legal,10.12,8.93
Ajani Goldmane,m11,Magic 2011,legal,6.46,4.33
Baneslayer Angel,m11,Magic 2011,legal,9.22,5.52
Birds of Paradise,m11,Magic 2011,legal,7.81,4.04
Captivating Vampire,m11,Magic 2011,legal,3.81,3.94
Demon of Death's Gate,m11,Magic 2011,legal,4.8,3.07
Dragonskull Summit,m11,Magic 2011,legal,3.18,2.1
Drowned Catacomb,m11,Magic 2011,legal,4.49,3.08
Elvish Archdruid,m11,Magic 2011,legal,2.11,2.11
Fauna Shaman,m11,Magic 2011,legal,13.46,8.37
Garruk Wildspeaker,m11,Magic 2011,legal,8.49,5.12
Glacial Fortress,m11,Magic 2011,legal,4.45,2.72
Goblin Chieftain,m11,Magic 2011,legal,2.93,2.24
Grave Titan,m11,Magic 2011,legal,12.43,8.43
Jace Beleren,m11,Magic 2011,legal,4.99,3.25
Knight Exemplar,m11,Magic 2011,legal,5.21,4.03
Leyline of Anticipation,m11,Magic 2011,legal,14.7,9.17
Leyline of Sanctity,m11,Magic 2011,legal,23.49,21.1
Leyline of the Void,m11,Magic 2011,legal,41.25,25.11
Lightning Bolt,m11,Magic 2011,legal,2.78,2.38
Liliana's Caress,m11,Magic 2011,legal,3.38,2.64
Liliana Vess,m11,Magic 2011,legal,7.29,3.93
Platinum Angel,m11,Magic 2011,legal,4.42,2.19
Preordain,m11,Magic 2011,banned,3.37,2.3
Primeval Titan,m11,Magic 2011,legal,8.12,7.36
Pyretic Ritual,m11,Magic 2011,legal,2.49,2.15
Rootbound Crag,m11,Magic 2011,legal,3.11,2.19
Serra Ascendant,m11,Magic 2011,legal,6.04,5.59
Steel Overseer,m11,Magic 2011,legal,17.05,12.35
Sun Titan,m11,Magic 2011,legal,3.49,2.31
All Is Dust,roe,Rise of the Eldrazi,legal,20.49,16.31
Ancient Stirrings,roe,Rise of the Eldrazi,legal,2.25,2.15
Awakening Zone,roe,Rise of the Eldrazi,legal,2.96,2.1
Bear Umbra,roe,Rise of the Eldrazi,legal,5.49,2.24
Eldrazi Conscription,roe,Rise of the Eldrazi,legal,14.77,7.69
Eldrazi Temple,roe,Rise of the Eldrazi,legal,8.91,8.57
"Emrakul, the Aeons Torn",roe,Rise of the Eldrazi,legal,38.78,28.39
Gideon Jura,roe,Rise of the Eldrazi,legal,4.49,4.19
Guul Draz Assassin,roe,Rise of the Eldrazi,legal,4.26,2.99
Inquisition of Kozilek,roe,Rise of the Eldrazi,legal,4.98,4.3
It That Betrays,roe,Rise of the Eldrazi,legal,6.66,3.1
Kargan Dragonlord,roe,Rise of the Eldrazi,legal,4.7,3.51
Khalni Hydra,roe,Rise of the Eldrazi,legal,10.39,7.01
Kor Spiritdancer,roe,Rise of the Eldrazi,legal,2.99,3.89
"Kozilek, Butcher of Truth",roe,Rise of the Eldrazi,legal,39.47,21.21
Lighthouse Chronologist,roe,Rise of the Eldrazi,legal,11.51,6.47
"Linvala, Keeper of Silence",roe,Rise of the Eldrazi,legal,15.55,11.31
Momentous Fall,roe,Rise of the Eldrazi,legal,1.99,2.08
Nirkana Revenant,roe,Rise of the Eldrazi,legal,8.49,6.1
Realms Uncharted,roe,Rise of the Eldrazi,legal,4.94,3.06
Sarkhan the Mad,roe,Rise of the Eldrazi,legal,6.86,4.45
Splinter Twin,roe,Rise of the Eldrazi,banned,5.49,3.99
Student of Warfare,roe,Rise of the Eldrazi,legal,4.49,2.95
Training Grounds,roe,Rise of the Eldrazi,legal,13.34,9.93
Transcendent Master,roe,Rise of the Eldrazi,legal,4.29,2.96
"Ulamog, the Infinite Gyre",roe,Rise of the Eldrazi,legal,26.66,14.8
Unified Will,roe,Rise of the Eldrazi,legal,1.49,2.23
Vengevine,roe,Rise of the Eldrazi,legal,39.99,24.81
Coalition Relic,dde,Duel Decks: Phyrexia vs. the Coalition,legal,4.68,3.64
Lightning Greaves,dde,Duel Decks: Phyrexia vs. the Coalition,legal,3.99,2.17
Phyrexian Arena,dde,Duel Decks: Phyrexia vs. the Coalition,legal,8.04,4.63
Admonition Angel,wwk,Worldwake,legal,5.43,3.58
Amulet of Vigor,wwk,Worldwake,legal,17.55,8.86
Avenger of Zendikar,wwk,Worldwake,legal,4.99,3.68
Basilisk Collar,wwk,Worldwake,legal,4.26,3.43
Celestial Colonnade,wwk,Worldwake,legal,50.89,35.15
Creeping Tar Pit,wwk,Worldwake,legal,15.48,13.54
Death's Shadow,wwk,Worldwake,legal,8.7,9.02
Dragonmaster Outcast,wwk,Worldwake,legal,2.99,2.18
Eye of Ugin,wwk,Worldwake,banned,6.46,5.6
"Jace, the Mind Sculptor",wwk,Worldwake,legal,87.5,78.06
Joraga Warcaller,wwk,Worldwake,legal,4.0,2.34
Kalastria Highborn,wwk,Worldwake,legal,4.99,3.43
"Omnath, Locus of Mana",wwk,Worldwake,legal,14.83,7.2
Raging Ravine,wwk,Worldwake,legal,12.2,10.07
Stoneforge Mystic,wwk,Worldwake,banned,29.88,21.39
Land Tax,g10,Judge Gift Cards 2010,not_legal,104.39,50.0
Morphling,g10,Judge Gift Cards 2010,not_legal,31.29,24.83
Natural Order,g10,Judge Gift Cards 2010,not_legal,73.92,34.42
Phyrexian Dreadnought,g10,Judge Gift Cards 2010,not_legal,63.45,52.35
Sinkhole,g10,Judge Gift Cards 2010,not_legal,22.03,14.99
Thawing Glaciers,g10,Judge Gift Cards 2010,not_legal,70.92,63.95
Wasteland,g10,Judge Gift Cards 2010,not_legal,85.73,74.34
Wheel of Fortune,g10,Judge Gift Cards 2010,not_legal,334.62,300.0
Ancient Ziggurat,h09,Premium Deck Series: Slivers,legal,11.41,9.43
Coat of Arms,h09,Premium Deck Series: Slivers,legal,8.51,4.03
Crystalline Sliver,h09,Premium Deck Series: Slivers,not_legal,4.36,4.26
Distant Melody,h09,Premium Deck Series: Slivers,legal,2.22,2.18
Necrotic Sliver,h09,Premium Deck Series: Slivers,legal,4.78,2.48
Rootbound Crag,h09,Premium Deck Series: Slivers,legal,3.3,2.19
Sliver Overlord,h09,Premium Deck Series: Slivers,not_legal,13.45,6.88
Garruk Wildspeaker,ddd,Duel Decks: Garruk vs. Liliana,legal,7.83,4.97
Liliana Vess,ddd,Duel Decks: Garruk vs. Liliana,legal,7.96,4.04
Archive Trap,zen,Zendikar,legal,10.43,6.49
Arid Mesa,zen,Zendikar,legal,39.99,25.93
Bloodchief Ascension,zen,Zendikar,legal,8.64,5.09
Bloodghast,zen,Zendikar,legal,12.88,11.13
Chandra Ablaze,zen,Zendikar,legal,5.99,3.03
Eldrazi Monument,zen,Zendikar,legal,6.71,3.18
"Emeria, the Sky Ruin",zen,Zendikar,legal,5.99,4.34
Goblin Guide,zen,Zendikar,legal,19.36,14.81
Hedron Crab,zen,Zendikar,legal,3.99,2.15
"Iona, Shield of Emeria",zen,Zendikar,legal,12.01,6.43
"Kalitas, Bloodchief of Ghet",zen,Zendikar,legal,7.46,4.56
Lotus Cobra,zen,Zendikar,legal,6.44,4.51
Luminarch Ascension,zen,Zendikar,legal,2.49,2.29
Marsh Flats,zen,Zendikar,legal,40.01,26.4
Mindbreak Trap,zen,Zendikar,legal,7.49,3.91
Misty Rainforest,zen,Zendikar,legal,43.07,29.59
Nissa Revane,zen,Zendikar,legal,7.67,4.89
"Ob Nixilis, the Fallen",zen,Zendikar,legal,6.31,3.25
Oracle of Mul Daya,zen,Zendikar,legal,32.36,15.82
Scalding Tarn,zen,Zendikar,legal,73.74,50.89
Sorin Markov,zen,Zendikar,legal,17.66,8.95
"Valakut, the Molten Pinnacle",zen,Zendikar,legal,18.35,9.39
Verdant Catacombs,zen,Zendikar,legal,46.7,35.64
Warren Instigator,zen,Zendikar,legal,4.49,4.08
Balance,v09,From the Vault: Exiled,not_legal,4.44,3.76
Berserk,v09,From the Vault: Exiled,not_legal,14.87,14.55
Channel,v09,From the Vault: Exiled,not_legal,3.49,2.52
Gifts Ungiven,v09,From the Vault: Exiled,legal,7.49,5.79
Goblin Lackey,v09,From the Vault: Exiled,not_legal,22.84,19.58
Lotus Petal,v09,From the Vault: Exiled,not_legal,39.41,31.1
Mystical Tutor,v09,From the Vault: Exiled,not_legal,13.99,7.16
Necropotence,v09,From the Vault: Exiled,not_legal,8.99,5.58
Sensei's Divining Top,v09,From the Vault: Exiled,banned,29.99,15.59
Skullclamp,v09,From the Vault: Exiled,banned,12.99,5.77
Strip Mine,v09,From the Vault: Exiled,not_legal,40.2,27.17
Tinker,v09,From the Vault: Exiled,not_legal,7.98,5.1
Trinisphere,v09,From the Vault: Exiled,legal,31.99,18.48
Ajani Goldmane,m10,Magic 2010,legal,7.01,4.23
Baneslayer Angel,m10,Magic 2010,legal,10.03,5.54
Birds of Paradise,m10,Magic 2010,legal,7.53,4.5
Burning Inquiry,m10,Magic 2010,legal,2.99,2.19
Coat of Arms,m10,Magic 2010,legal,6.97,3.43
Darksteel Colossus,m10,Magic 2010,legal,6.85,3.49
Dragonskull Summit,m10,Magic 2010,legal,3.61,2.27
Drowned Catacomb,m10,Magic 2010,legal,4.89,2.93
Elvish Archdruid,m10,Magic 2010,legal,2.82,2.07
Elvish Piper,m10,Magic 2010,legal,3.99,2.56
Garruk Wildspeaker,m10,Magic 2010,legal,8.57,5.26
Glacial Fortress,m10,Magic 2010,legal,4.44,2.95
Goblin Chieftain,m10,Magic 2010,legal,2.9,2.45
Jace Beleren,m10,Magic 2010,legal,5.49,3.25
Lightning Bolt,m10,Magic 2010,legal,2.86,2.3
Liliana Vess,m10,Magic 2010,legal,7.99,3.98
Master of the Wild Hunt,m10,Magic 2010,legal,4.49,4.35
Pithing Needle,m10,Magic 2010,legal,2.54,2.28
Platinum Angel,m10,Magic 2010,legal,4.35,2.23
Rootbound Crag,m10,Magic 2010,legal,3.49,2.17
Sphinx Ambassador,m10,Magic 2010,legal,5.7,3.02
Sunpetal Grove,m10,Magic 2010,legal,3.37,2.02
Time Warp,m10,Magic 2010,legal,12.07,10.74
Vampire Nocturnus,m10,Magic 2010,legal,8.04,6.72
Bloodbraid Elf,arb,Alara Reborn,legal,3.31,3.6
Dragon Broodmother,arb,Alara Reborn,legal,15.3,6.82
"Jenara, Asura of War",arb,Alara Reborn,legal,2.72,2.02
"Karrthus, Tyrant of Jund",arb,Alara Reborn,legal,25.15,11.72
Lich Lord of Unx,arb,Alara Reborn,legal,10.64,6.03
Lord of Extinction,arb,Alara Reborn,legal,14.21,7.98
Maelstrom Nexus,arb,Alara Reborn,legal,18.99,8.53
Maelstrom Pulse,arb,Alara Reborn,legal,21.94,14.13
Mayael's Aria,arb,Alara Reborn,legal,6.49,2.83
Meddling Mage,arb,Alara Reborn,legal,25.2,12.89
Mind Funeral,arb,Alara Reborn,legal,3.99,2.66
Nemesis of Reason,arb,Alara Reborn,legal,6.13,2.52
Sen Triplets,arb,Alara Reborn,legal,23.79,10.56
Time Sieve,arb,Alara Reborn,legal,7.99,4.33
"Uril, the Miststalker",arb,Alara Reborn,legal,7.99,2.83
Wargate,arb,Alara Reborn,legal,7.18,2.45
"Akroma, Angel of Wrath",ddc,Duel Decks: Divine vs. Demonic,legal,4.99,2.42
Demonic Tutor,ddc,Duel Decks: Divine vs. Demonic,not_legal,49.75,28.88
Ancient Ziggurat,con,Conflux,legal,11.07,8.94
Countersquall,con,Conflux,legal,2.49,2.04
Font of Mythos,con,Conflux,legal,8.83,3.29
Knight of the Reliquary,con,Conflux,legal,4.49,3.84
Maelstrom Archangel,con,Conflux,legal,14.99,6.63
Master Transmuter,con,Conflux,legal,12.8,7.81
"Nicol Bolas, Planeswalker",con,Conflux,legal,5.99,4.4
Noble Hierarch,con,Conflux,legal,76.36,52.46
Path to Exile,con,Conflux,legal,7.1,5.51
Progenitus,con,Conflux,legal,7.65,4.91
Bloodstained Mire,g09,Judge Gift Cards 2009,legal,139.43,76.99
Burning Wish,g09,Judge Gift Cards 2009,not_legal,24.96,13.95
Dark Ritual,g09,Judge Gift Cards 2009,not_legal,38.86,28.57
Flooded Strand,g09,Judge Gift Cards 2009,legal,133.48,98.65
Maze of Ith,g09,Judge Gift Cards 2009,not_legal,90.96,59.4
Polluted Delta,g09,Judge Gift Cards 2009,legal,147.19,96.41
Stifle,g09,Judge Gift Cards 2009,not_legal,21.25,15.13
Survival of the Fittest,g09,Judge Gift Cards 2009,not_legal,466.22,379.47
Windswept Heath,g09,Judge Gift Cards 2009,legal,99.71,56.72
Wooded Foothills,g09,Judge Gift Cards 2009,legal,103.4,65.51
Ancestral Vision,dd2,Duel Decks: Jace vs. Chandra,legal,11.51,11.51
Gush,dd2,Duel Decks: Jace vs. Chandra,not_legal,7.03,4.38
Jace Beleren,dd2,Duel Decks: Jace vs. Chandra,legal,5.49,2.82
Ad Nauseam,ala,Shards of Alara,legal,8.36,4.08
Ajani Vengeant,ala,Shards of Alara,legal,7.49,5.14
Death Baron,ala,Shards of Alara,legal,5.49,5.32
"Elspeth, Knight-Errant",ala,Shards of Alara,legal,14.99,7.52
Ethersworn Canonist,ala,Shards of Alara,legal,8.49,6.36
Godsire,ala,Shards of Alara,legal,4.99,2.88
Hellkite Overlord,ala,Shards of Alara,legal,7.63,3.71
Master of Etherium,ala,Shards of Alara,legal,4.84,2.53
Rafiq of the Many,ala,Shards of Alara,legal,7.23,2.8
Ranger of Eos,ala,Shards of Alara,legal,2.19,2.07
Relic of Progenitus,ala,Shards of Alara,legal,3.99,3.27
Sarkhan Vol,ala,Shards of Alara,legal,8.85,5.58
Tezzeret the Seeker,ala,Shards of Alara,legal,12.99,5.82
Draco,drb,From the Vault: Dragons,not_legal,5.99,3.45
Dragonstorm,drb,From the Vault: Dragons,legal,3.58,2.37
Form of the Dragon,drb,From the Vault: Dragons,legal,6.18,2.72
