card_name,set,set_name,modern,usd,eur
Progenitus,v11,From the Vault: Legends,legal,10.79,7.25
Rafiq of the Many,v11,From the Vault: Legends,legal,8.12,3.77
"Sun Quan, Lord of Wu",v11,From the Vault: Legends,not_legal,5.99,3.80
"Teferi, Mage of Zhalfir",v11,From the Vault: Legends,legal,5.99,4.35
"Ulamog, the Infinite Gyre",v11,From the Vault: Legends,legal,30.47,15.83
Visara the Dreadful,v11,From the Vault: Legends,not_legal,2.99,2.79
Adaptive Automaton,m12,Magic 2012,legal,2.70,3.33
Angelic Destiny,m12,Magic 2012,legal,8.57,6.67
Birds of Paradise,m12,Magic 2012,legal,7.59,4.30
Dragonskull Summit,m12,Magic 2012,legal,2.99,2.10
Drowned Catacomb,m12,Magic 2012,legal,4.34,3.12
Dungrove Elder,m12,Magic 2012,legal,3.99,4.09
"Garruk, Primal Hunter",m12,Magic 2012,legal,6.62,4.95
Gideon Jura,m12,Magic 2012,legal,4.63,4.11
Glacial Fortress,m12,Magic 2012,legal,4.63,2.39
Goblin Chieftain,m12,Magic 2012,legal,2.75,2.23
Grand Abolisher,m12,Magic 2012,legal,5.99,3.29
Grave Titan,m12,Magic 2012,legal,13.64,8.25
Grim Lavamancer,m12,Magic 2012,legal,12.36,7.00
"Jace, Memory Adept",m12,Magic 2012,legal,5.32,3.89
Phantasmal Image,m12,Magic 2012,legal,16.11,12.64
Primeval Titan,m12,Magic 2012,legal,7.15,7.21
Primordial Hydra,m12,Magic 2012,legal,6.97,4.92
Quicksilver Amulet,m12,Magic 2012,legal,4.46,3.71
Rootbound Crag,m12,Magic 2012,legal,3.20,2.06
Solemn Simulacrum,m12,Magic 2012,legal,4.52,2.13
Sorin Markov,m12,Magic 2012,legal,16.46,10.01
Sun Titan,m12,Magic 2012,legal,3.48,2.45
Visions of Beyond,m12,Magic 2012,legal,5.14,5.60
Alliance of Arms,cmd,Commander 2011,not_legal,2.67,2.09
"Animar, Soul of Elements",cmd,Commander 2011,not_legal,9.99,8.16
Attrition,cmd,Commander 2011,not_legal,5.99,3.92
Aura Shards,cmd,Commander 2011,not_legal,14.99,8.63
Austere Command,cmd,Commander 2011,legal,4.96,3.18
Awakening Zone,cmd,Commander 2011,legal,2.99,2.24
Champion's Helm,cmd,Commander 2011,not_legal,13.66,8.65
"Damia, Sage of Stone",cmd,Commander 2011,not_legal,6.49,3.15
Eternal Witness,cmd,Commander 2011,legal,7.41,4.08
Flusterstorm,cmd,Commander 2011,not_legal,20.15,16.77
Garruk Wildspeaker,cmd,Commander 2011,legal,8.31,5.06
Ghostly Prison,cmd,Commander 2011,legal,4.19,2.05
Grave Pact,cmd,Commander 2011,legal,11.99,7.32
Homeward Path,cmd,Commander 2011,not_legal,6.55,2.61
Insurrection,cmd,Commander 2011,not_legal,7.38,2.12
Kaalia of the Vast,cmd,Commander 2011,not_legal,17.42,12.66
"Karador, Ghost Chieftain",cmd,Commander 2011,not_legal,8.31,4.60
Living Death,cmd,Commander 2011,not_legal,2.79,2.14
Martyr's Bond,cmd,Commander 2011,not_legal,7.40,5.31
Mother of Runes,cmd,Commander 2011,not_legal,2.41,2.17
Oblivion Stone,cmd,Commander 2011,legal,6.24,5.41
Path to Exile,cmd,Commander 2011,legal,7.10,5.31
Propaganda,cmd,Commander 2011,not_legal,7.53,3.11
Riddlekeeper,cmd,Commander 2011,not_legal,2.99,2.58
Riku of Two Reflections,cmd,Commander 2011,not_legal,12.17,4.08
Ruination,cmd,Commander 2011,not_legal,3.86,2.33
Scavenging Ooze,cmd,Commander 2011,legal,3.71,3.86
Sewer Nemesis,cmd,Commander 2011,not_legal,2.99,2.39
"Skullbriar, the Walking Grave",cmd,Commander 2011,not_legal,4.49,3.28
Solemn Simulacrum,cmd,Commander 2011,legal,5.10,2.38
Stranglehold,cmd,Commander 2011,not_legal,7.99,4.21
The Mimeoplasm,cmd,Commander 2011,not_legal,5.99,3.99
"Vish Kal, Blood Arbiter",cmd,Commander 2011,not_legal,6.99,5.25
Batterskull,nph,New Phyrexia,legal,19.97,13.44
Birthing Pod,nph,New Phyrexia,banned,10.06,6.34
Caged Sun,nph,New Phyrexia,legal,6.58,3.25
Chancellor of the Annex,nph,New Phyrexia,legal,4.49,4.96
Dismember,nph,New Phyrexia,legal,3.62,2.02
"Elesh Norn, Grand Cenobite",nph,New Phyrexia,legal,14.07,12.93
"Jin-Gitaxias, Core Augur",nph,New Phyrexia,legal,7.62,5.79
Karn Liberated,nph,New Phyrexia,legal,86.93,67.71
Norn's Annex,nph,New Phyrexia,legal,4.70,2.43
Noxious Revival,nph,New Phyrexia,legal,4.99,4.30
Phyrexian Metamorph,nph,New Phyrexia,legal,8.64,4.75
Phyrexian Obliterator,nph,New Phyrexia,legal,19.51,17.76
Phyrexian Unlife,nph,New Phyrexia,legal,3.34,3.62
Puresteel Paladin,nph,New Phyrexia,legal,7.30,6.11
"Sheoldred, Whispering One",nph,New Phyrexia,legal,13.48,8.10
Spellskite,nph,New Phyrexia,legal,7.23,6.82
Surgical Extraction,nph,New Phyrexia,legal,23.65,18.36
Sword of War and Peace,nph,New Phyrexia,legal,17.99,11.05
Triumph of the Hordes,nph,New Phyrexia,legal,6.99,4.41
Unwinding Clock,nph,New Phyrexia,legal,4.99,2.54
Urabrask the Hidden,nph,New Phyrexia,legal,4.19,3.22
"Vorinclex, Voice of Hunger",nph,New Phyrexia,legal,12.68,8.35
Knight Exemplar,ddg,Duel Decks: Knights vs. Dragons,legal,4.98,2.56
Knight of the Reliquary,ddg,Duel Decks: Knights vs. Dragons,legal,3.99,3.74
Spidersilk Armor,ddg,Duel Decks: Knights vs. Dragons,not_legal,2.99,2.35
Black Sun's Zenith,mbs,Mirrodin Besieged,legal,3.99,2.71
Blightsteel Colossus,mbs,Mirrodin Besieged,legal,43.40,21.29
Consecrated Sphinx,mbs,Mirrodin Besieged,legal,14.12,9.98
Darksteel Plate,mbs,Mirrodin Besieged,legal,5.80,4.17
Green Sun's Zenith,mbs,Mirrodin Besieged,banned,6.97,4.79
Hero of Bladehold,mbs,Mirrodin Besieged,legal,6.26,4.68
Inkmoth Nexus,mbs,Mirrodin Besieged,legal,18.36,11.90
Massacre Wurm,mbs,Mirrodin Besieged,legal,12.06,9.39
Mirran Crusader,mbs,Mirrodin Besieged,legal,2.71,2.07
Phyrexian Crusader,mbs,Mirrodin Besieged,legal,5.26,4.13
Sword of Feast and Famine,mbs,Mirrodin Besieged,legal,34.13,21.77
"Tezzeret, Agent of Bolas",mbs,Mirrodin Besieged,legal,15.99,15.43
"Thrun, the Last Troll",mbs,Mirrodin Besieged,legal,14.99,11.25
Dark Confidant,g11,Judge Gift Cards 2011,legal,210.45,159.67
Doubling Season,g11,Judge Gift Cards 2011,legal,76.52,45.79
Goblin Welder,g11,Judge Gift Cards 2011,not_legal,23.91,12.25
Mana Crypt,g11,Judge Gift Cards 2011,not_legal,164.73,128.96
Sword of Fire and Ice,g11,Judge Gift Cards 2011,legal,105.83,63.12
Vendilion Clique,g11,Judge Gift Cards 2011,legal,92.88,73.37
Chain Lightning,pd2,Premium Deck Series: Fire and Lightning,not_legal,3.99,3.44
Grim Lavamancer,pd2,Premium Deck Series: Fire and Lightning,legal,12.04,7.99
Lightning Bolt,pd2,Premium Deck Series: Fire and Lightning,legal,3.99,3.14
Asceticism,som,Scars of Mirrodin,legal,13.39,6.94
Blackcleave Cliffs,som,Scars of Mirrodin,legal,45.79,36.08
Contagion Engine,som,Scars of Mirrodin,legal,8.99,5.41
Copperline Gorge,som,Scars of Mirrodin,legal,7.76,6.61
Darkslick Shores,som,Scars of Mirrodin,legal,9.52,9.85
Elspeth Tirel,som,Scars of Mirrodin,legal,8.82,6.08
Etched Champion,som,Scars of Mirrodin,legal,3.22,2.85
Exsanguinate,som,Scars of Mirrodin,legal,2.99,2.23
"Ezuri, Renegade Leader",som,Scars of Mirrodin,legal,3.99,3.46
Genesis Wave,som,Scars of Mirrodin,legal,3.46,2.12
"Geth, Lord of the Vault",som,Scars of Mirrodin,legal,9.63,6.11
Koth of the Hammer,som,Scars of Mirrodin,legal,8.49,6.88
Kuldotha Forgemaster,som,Scars of Mirrodin,legal,4.26,2.33
Leonin Arbiter,som,Scars of Mirrodin,legal,2.97,2.47
Liege of the Tangle,som,Scars of Mirrodin,legal,2.90,2.29
Lux Cannon,som,Scars of Mirrodin,legal,3.99,3.03
Mindslaver,som,Scars of Mirrodin,legal,3.99,2.26
Mox Opal,som,Scars of Mirrodin,legal,97.28,70.33
Nim Deathmantle,som,Scars of Mirrodin,legal,4.99,3.63
Painful Quandary,som,Scars of Mirrodin,legal,6.01,2.49
Platinum Emperion,som,Scars of Mirrodin,legal,16.27,14.53
Razorverge Thicket,som,Scars of Mirrodin,legal,8.49,6.82
Seachrome Coast,som,Scars of Mirrodin,legal,17.19,14.06
"Skithiryx, the Blight Dragon",som,Scars of Mirrodin,legal,23.07,15.35
Sword of Body and Mind,som,Scars of Mirrodin,legal,12.59,6.75
Throne of Geth,som,Scars of Mirrodin,legal,3.49,2.16
True Conviction,som,Scars of Mirrodin,legal,3.49,2.10
Venser's Journal,som,Scars of Mirrodin,legal,4.84,2.17
"Venser, the Sojourner",som,Scars of Mirrodin,legal,11.99,8.38
Wurmcoil Engine,som,Scars of Mirrodin,legal,22.94,14.65
"Elspeth, Knight-Errant",ddf,Duel Decks: Elspeth vs. Tezzeret,legal,11.07,5.19
Master of Etherium,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,4.40,2.33
Steel Overseer,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,17.14,10.42
Tezzeret the Seeker,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,9.23,4.10
Aether Vial,v10,From the Vault: Relics,legal,38.87,26.88
Black Vise,v10,From the Vault: Relics,not_legal,2.61,2.30
Memory Jar,v10,From the Vault: Relics,not_legal,34.99,24.57
Mox Diamond,v10,From the Vault: Relics,not_legal,239.99,152.72
Nevinyrral's Disk,v10,From the Vault: Relics,not_legal,3.45,2.45
Sol Ring,v10,From the Vault: Relics,not_legal,27.99,24.63
Sundering Titan,v10,From the Vault: Relics,legal,2.78,2.68
Sword of Body and Mind,v10,From the Vault: Relics,legal,14.49,7.96
Zuran Orb,v10,From the Vault: Relics,not_legal,10.12,8.59
Ajani Goldmane,m11,Magic 2011,legal,6.45,4.33
Baneslayer Angel,m11,Magic 2011,legal,9.16,5.48
Birds of Paradise,m11,Magic 2011,legal,7.80,4.15
Captivating Vampire,m11,Magic 2011,legal,3.87,3.93
Demon of Death's Gate,m11,Magic 2011,legal,4.80,3.16
Dragonskull Summit,m11,Magic 2011,legal,3.18,2.20
Drowned Catacomb,m11,Magic 2011,legal,4.49,3.11
Elvish Archdruid,m11,Magic 2011,legal,2.07,2.10
Fauna Shaman,m11,Magic 2011,legal,13.46,8.35
Garruk Wildspeaker,m11,Magic 2011,legal,8.49,5.12
Glacial Fortress,m11,Magic 2011,legal,4.45,2.70
Goblin Chieftain,m11,Magic 2011,legal,2.93,2.25
Grave Titan,m11,Magic 2011,legal,12.43,8.39
Jace Beleren,m11,Magic 2011,legal,4.99,2.96
Knight Exemplar,m11,Magic 2011,legal,5.07,3.93
Leyline of Anticipation,m11,Magic 2011,legal,14.70,8.67
Leyline of Sanctity,m11,Magic 2011,legal,24.04,21.06
Leyline of the Void,m11,Magic 2011,legal,40.90,25.14
Lightning Bolt,m11,Magic 2011,legal,2.75,2.37
Liliana's Caress,m11,Magic 2011,legal,3.38,2.63
Liliana Vess,m11,Magic 2011,legal,7.29,3.91
Platinum Angel,m11,Magic 2011,legal,4.39,2.17
Preordain,m11,Magic 2011,banned,3.37,2.24
Primeval Titan,m11,Magic 2011,legal,8.10,7.44
Pyretic Ritual,m11,Magic 2011,legal,2.49,2.16
Rootbound Crag,m11,Magic 2011,legal,3.11,2.19
Serra Ascendant,m11,Magic 2011,legal,6.11,5.58
Steel Overseer,m11,Magic 2011,legal,17.05,12.32
Sun Titan,m11,Magic 2011,legal,3.49,2.29
All Is Dust,roe,Rise of the Eldrazi,legal,20.49,16.57
Ancient Stirrings,roe,Rise of the Eldrazi,legal,2.25,2.09
Awakening Zone,roe,Rise of the Eldrazi,legal,2.99,2.07
Bear Umbra,roe,Rise of the Eldrazi,legal,5.99,2.15
Eldrazi Conscription,roe,Rise of the Eldrazi,legal,14.77,7.64
Eldrazi Temple,roe,Rise of the Eldrazi,legal,9.05,8.88
"Emrakul, the Aeons Torn",roe,Rise of the Eldrazi,legal,38.78,28.46
Gideon Jura,roe,Rise of the Eldrazi,legal,4.49,4.29
Guul Draz Assassin,roe,Rise of the Eldrazi,legal,4.30,3.33
Inquisition of Kozilek,roe,Rise of the Eldrazi,legal,5.00,4.25
It That Betrays,roe,Rise of the Eldrazi,legal,6.66,3.15
Kargan Dragonlord,roe,Rise of the Eldrazi,legal,4.70,3.51
Khalni Hydra,roe,Rise of the Eldrazi,legal,10.39,7.01
Kor Spiritdancer,roe,Rise of the Eldrazi,legal,2.99,3.89
"Kozilek, Butcher of Truth",roe,Rise of the Eldrazi,legal,39.47,21.19
Lighthouse Chronologist,roe,Rise of the Eldrazi,legal,11.56,6.50
"Linvala, Keeper of Silence",roe,Rise of the Eldrazi,legal,15.55,11.31
Momentous Fall,roe,Rise of the Eldrazi,legal,1.99,2.07
Nirkana Revenant,roe,Rise of the Eldrazi,legal,8.49,6.10
Realms Uncharted,roe,Rise of the Eldrazi,legal,4.94,3.03
Sarkhan the Mad,roe,Rise of the Eldrazi,legal,6.95,4.48
Splinter Twin,roe,Rise of the Eldrazi,banned,5.49,4.02
Student of Warfare,roe,Rise of the Eldrazi,legal,4.95,2.96
Training Grounds,roe,Rise of the Eldrazi,legal,13.06,9.93
Transcendent Master,roe,Rise of the Eldrazi,legal,4.29,2.87
"Ulamog, the Infinite Gyre",roe,Rise of the Eldrazi,legal,26.66,14.77
Unified Will,roe,Rise of the Eldrazi,legal,1.49,2.24
Vengevine,roe,Rise of the Eldrazi,legal,44.99,24.77
Coalition Relic,dde,Duel Decks: Phyrexia vs. the Coalition,legal,4.74,3.68
Lightning Greaves,dde,Duel Decks: Phyrexia vs. the Coalition,legal,3.99,2.15
Phyrexian Arena,dde,Duel Decks: Phyrexia vs. the Coalition,legal,7.96,4.62
Admonition Angel,wwk,Worldwake,legal,5.43,3.63
Amulet of Vigor,wwk,Worldwake,legal,17.55,8.89
Avenger of Zendikar,wwk,Worldwake,legal,4.99,3.71
Basilisk Collar,wwk,Worldwake,legal,4.26,3.41
Celestial Colonnade,wwk,Worldwake,legal,50.89,35.04
Creeping Tar Pit,wwk,Worldwake,legal,15.59,13.51
Death's Shadow,wwk,Worldwake,legal,8.61,9.01
Dragonmaster Outcast,wwk,Worldwake,legal,2.99,2.18
Eye of Ugin,wwk,Worldwake,banned,6.46,5.71
"Jace, the Mind Sculptor",wwk,Worldwake,legal,87.62,78.28
Joraga Warcaller,wwk,Worldwake,legal,4.02,2.43
Kalastria Highborn,wwk,Worldwake,legal,4.99,3.31
"Omnath, Locus of Mana",wwk,Worldwake,legal,14.85,7.09
Raging Ravine,wwk,Worldwake,legal,12.08,10.37
Stoneforge Mystic,wwk,Worldwake,banned,29.88,21.35
Land Tax,g10,Judge Gift Cards 2010,not_legal,104.39,50.00
Morphling,g10,Judge Gift Cards 2010,not_legal,31.29,24.83
Natural Order,g10,Judge Gift Cards 2010,not_legal,73.92,34.49
Phyrexian Dreadnought,g10,Judge Gift Cards 2010,not_legal,63.45,52.35
Sinkhole,g10,Judge Gift Cards 2010,not_legal,22.03,14.99
Thawing Glaciers,g10,Judge Gift Cards 2010,not_legal,70.92,63.95
Wasteland,g10,Judge Gift Cards 2010,not_legal,85.73,75.29
Wheel of Fortune,g10,Judge Gift Cards 2010,not_legal,334.62,300.00
Ancient Ziggurat,h09,Premium Deck Series: Slivers,legal,11.63,9.18
Coat of Arms,h09,Premium Deck Series: Slivers,legal,8.51,4.11
Crystalline Sliver,h09,Premium Deck Series: Slivers,not_legal,4.36,4.26
Distant Melody,h09,Premium Deck Series: Slivers,legal,2.22,2.15
Necrotic Sliver,h09,Premium Deck Series: Slivers,legal,4.78,2.48
Rootbound Crag,h09,Premium Deck Series: Slivers,legal,3.30,2.23
Sliver Overlord,h09,Premium Deck Series: Slivers,not_legal,13.34,6.99
Garruk Wildspeaker,ddd,Duel Decks: Garruk vs. Liliana,legal,7.83,4.95
Liliana Vess,ddd,Duel Decks: Garruk vs. Liliana,legal,8.05,4.01
Archive Trap,zen,Zendikar,legal,10.43,6.50
Arid Mesa,zen,Zendikar,legal,40.14,25.97
Bloodchief Ascension,zen,Zendikar,legal,8.69,5.08
Bloodghast,zen,Zendikar,legal,12.94,10.82
Chandra Ablaze,zen,Zendikar,legal,5.99,3.05
Eldrazi Monument,zen,Zendikar,legal,6.71,3.20
"Emeria, the Sky Ruin",zen,Zendikar,legal,5.99,4.34
Goblin Guide,zen,Zendikar,legal,19.36,14.83
Hedron Crab,zen,Zendikar,legal,3.99,2.20
"Iona, Shield of Emeria",zen,Zendikar,legal,12.01,6.42
"Kalitas, Bloodchief of Ghet",zen,Zendikar,legal,7.46,4.62
Lotus Cobra,zen,Zendikar,legal,6.44,4.52
Luminarch Ascension,zen,Zendikar,legal,2.49,2.28
Marsh Flats,zen,Zendikar,legal,40.01,26.24
Mindbreak Trap,zen,Zendikar,legal,7.49,3.88
Misty Rainforest,zen,Zendikar,legal,43.07,29.54
Nissa Revane,zen,Zendikar,legal,7.67,4.84
"Ob Nixilis, the Fallen",zen,Zendikar,legal,6.26,3.25
Oracle of Mul Daya,zen,Zendikar,legal,31.93,15.73
Scalding Tarn,zen,Zendikar,legal,73.74,50.73
Sorin Markov,zen,Zendikar,legal,17.66,8.56
"Valakut, the Molten Pinnacle",zen,Zendikar,legal,18.35,9.30
Verdant Catacombs,zen,Zendikar,legal,46.70,35.57
Warren Instigator,zen,Zendikar,legal,4.49,4.05
Balance,v09,From the Vault: Exiled,not_legal,4.44,3.74
Berserk,v09,From the Vault: Exiled,not_legal,14.87,14.55
Channel,v09,From the Vault: Exiled,not_legal,3.49,2.52
Gifts Ungiven,v09,From the Vault: Exiled,legal,7.49,5.79
Goblin Lackey,v09,From the Vault: Exiled,not_legal,22.84,19.70
Lotus Petal,v09,From the Vault: Exiled,not_legal,39.43,30.52
Mystical Tutor,v09,From the Vault: Exiled,not_legal,13.99,7.17
Necropotence,v09,From the Vault: Exiled,not_legal,8.99,5.47
Sensei's Divining Top,v09,From the Vault: Exiled,banned,29.99,15.51
Skullclamp,v09,From the Vault: Exiled,banned,12.99,5.77
Strip Mine,v09,From the Vault: Exiled,not_legal,40.20,26.55
Tinker,v09,From the Vault: Exiled,not_legal,7.98,5.10
Trinisphere,v09,From the Vault: Exiled,legal,31.99,18.48
Ajani Goldmane,m10,Magic 2010,legal,6.99,4.23
Baneslayer Angel,m10,Magic 2010,legal,10.03,5.58
Birds of Paradise,m10,Magic 2010,legal,7.53,4.47
Burning Inquiry,m10,Magic 2010,legal,2.99,2.19
Coat of Arms,m10,Magic 2010,legal,6.98,3.42
Darksteel Colossus,m10,Magic 2010,legal,6.85,3.47
Dragonskull Summit,m10,Magic 2010,legal,3.61,2.30
Drowned Catacomb,m10,Magic 2010,legal,4.89,2.88
Elvish Archdruid,m10,Magic 2010,legal,2.81,2.11
Elvish Piper,m10,Magic 2010,legal,3.99,2.53
Garruk Wildspeaker,m10,Magic 2010,legal,8.57,5.16
Glacial Fortress,m10,Magic 2010,legal,4.40,2.93
Goblin Chieftain,m10,Magic 2010,legal,2.90,2.45
Jace Beleren,m10,Magic 2010,legal,5.49,3.35
Lightning Bolt,m10,Magic 2010,legal,2.86,2.29
Liliana Vess,m10,Magic 2010,legal,7.98,4.14
Master of the Wild Hunt,m10,Magic 2010,legal,4.99,4.35
Pithing Needle,m10,Magic 2010,legal,2.53,2.31
Platinum Angel,m10,Magic 2010,legal,4.35,2.33
Rootbound Crag,m10,Magic 2010,legal,3.49,2.10
Sphinx Ambassador,m10,Magic 2010,legal,5.71,2.97
Sunpetal Grove,m10,Magic 2010,legal,3.37,2.01
Time Warp,m10,Magic 2010,legal,12.09,10.73
Vampire Nocturnus,m10,Magic 2010,legal,8.04,6.79
Bloodbraid Elf,arb,Alara Reborn,legal,3.31,3.67
Dragon Broodmother,arb,Alara Reborn,legal,15.30,6.82
"Jenara, Asura of War",arb,Alara Reborn,legal,2.72,2.01
"Karrthus, Tyrant of Jund",arb,Alara Reborn,legal,25.15,11.46
Lich Lord of Unx,arb,Alara Reborn,legal,10.54,5.85
Lord of Extinction,arb,Alara Reborn,legal,14.21,7.80
Maelstrom Nexus,arb,Alara Reborn,legal,19.23,8.68
Maelstrom Pulse,arb,Alara Reborn,legal,21.94,14.43
Mayael's Aria,arb,Alara Reborn,legal,6.49,2.77
Meddling Mage,arb,Alara Reborn,legal,25.20,12.94
Mind Funeral,arb,Alara Reborn,legal,3.99,2.66
Nemesis of Reason,arb,Alara Reborn,legal,6.14,2.46
Sen Triplets,arb,Alara Reborn,legal,23.79,11.17
Time Sieve,arb,Alara Reborn,legal,7.99,4.39
"Uril, the Miststalker",arb,Alara Reborn,legal,7.99,2.83
Wargate,arb,Alara Reborn,legal,7.18,2.55
"Akroma, Angel of Wrath",ddc,Duel Decks: Divine vs. Demonic,legal,4.99,2.44
Demonic Tutor,ddc,Duel Decks: Divine vs. Demonic,not_legal,49.75,29.58
Ancient Ziggurat,con,Conflux,legal,11.15,9.00
Countersquall,con,Conflux,legal,2.49,2.02
Font of Mythos,con,Conflux,legal,8.83,3.53
Knight of the Reliquary,con,Conflux,legal,4.49,3.88
Maelstrom Archangel,con,Conflux,legal,14.99,6.77
Master Transmuter,con,Conflux,legal,12.80,7.85
"Nicol Bolas, Planeswalker",con,Conflux,legal,6.49,4.52
Noble Hierarch,con,Conflux,legal,76.36,52.40
Path to Exile,con,Conflux,legal,7.12,5.51
Progenitus,con,Conflux,legal,7.65,4.91
Bloodstained Mire,g09,Judge Gift Cards 2009,legal,139.43,76.99
Burning Wish,g09,Judge Gift Cards 2009,not_legal,24.96,13.95
Dark Ritual,g09,Judge Gift Cards 2009,not_legal,38.86,28.57
Flooded Strand,g09,Judge Gift Cards 2009,legal,133.48,98.65
Maze of Ith,g09,Judge Gift Cards 2009,not_legal,90.96,59.36
Polluted Delta,g09,Judge Gift Cards 2009,legal,147.19,96.41
Stifle,g09,Judge Gift Cards 2009,not_legal,21.25,15.13
Survival of the Fittest,g09,Judge Gift Cards 2009,not_legal,466.22,379.47
Windswept Heath,g09,Judge Gift Cards 2009,legal,99.71,56.72
Wooded Foothills,g09,Judge Gift Cards 2009,legal,103.40,65.51
Ancestral Vision,dd2,Duel Decks: Jace vs. Chandra,legal,11.51,11.52
Gush,dd2,Duel Decks: Jace vs. Chandra,not_legal,7.03,4.38
Jace Beleren,dd2,Duel Decks: Jace vs. Chandra,legal,5.49,2.82
Ad Nauseam,ala,Shards of Alara,legal,8.40,4.01
Ajani Vengeant,ala,Shards of Alara,legal,7.49,5.24
Death Baron,ala,Shards of Alara,legal,5.99,5.32
"Elspeth, Knight-Errant",ala,Shards of Alara,legal,14.99,7.58
Ethersworn Canonist,ala,Shards of Alara,legal,8.49,6.25
Godsire,ala,Shards of Alara,legal,4.99,2.76
Hellkite Overlord,ala,Shards of Alara,legal,7.63,3.88
Master of Etherium,ala,Shards of Alara,legal,4.95,2.49
Rafiq of the Many,ala,Shards of Alara,legal,7.23,2.75
Ranger of Eos,ala,Shards of Alara,legal,2.19,2.01
Relic of Progenitus,ala,Shards of Alara,legal,3.99,3.24
Sarkhan Vol,ala,Shards of Alara,legal,8.85,5.57
Tezzeret the Seeker,ala,Shards of Alara,legal,12.98,5.86
Draco,drb,From the Vault: Dragons,not_legal,5.99,3.69
Dragonstorm,drb,From the Vault: Dragons,legal,3.58,2.37
Form of the Dragon,drb,From the Vault: Dragons,legal,6.18,2.72
Hellkite Overlord,drb,From the Vault: Dragons,legal,9.83,4.99
"Kokusho, the Evening Star",drb,From the Vault: Dragons,legal,10.99,9.94
Nicol Bolas,drb,From the Vault: Dragons,legal,39.99,31.24
"Niv-Mizzet, the Firemind",drb,From the Vault: Dragons,legal,4.48,2.95
"Rith, the Awakener",drb,From the Vault: Dragons,not_legal,10.99,6.03
Shivan Dragon,drb,From the Vault: Dragons,legal,4.05,3.89
Thunder Dragon,drb,From the Vault: Dragons,not_legal,3.47,2.88
Two-Headed Dragon,drb,From the Vault: Dragons,legal,3.10,2.18
"Ashling, the Extinguisher",eve,Eventide,legal,3.99,2.02
Balefire Liege,eve,Eventide,legal,7.04,3.83
Bloom Tender,eve,Eventide,legal,37.64,16.86
Cascade Bluffs,eve,Eventide,legal,8.99,7.43
Creakwood Liege,eve,Eventide,legal,3.73,2.69
Crumbling Ashes,eve,Eventide,legal,4.82,4.32
Deathbringer Liege,eve,Eventide,legal,9.18,6.66
Endless Horizons,eve,Eventide,legal,7.49,3.09
Fetid Heath,eve,Eventide,legal,9.99,8.91
Flooded Grove,eve,Eventide,legal,9.99,6.12
Glen Elendra Archmage,eve,Eventide,legal,22.99,12.11
Helix Pinnacle,eve,Eventide,legal,12.99,5.45
Necroskitter,eve,Eventide,legal,3.99,2.93
Primalcrux,eve,Eventide,legal,5.54,4.10
