card_name,set,set_name,modern,usd,eur
Temporal Mastery,avr,Avacyn Restored,legal,11.86,9.5
Terminus,avr,Avacyn Restored,legal,3.63,3.13
Vexing Devil,avr,Avacyn Restored,legal,7.13,6.88
Anger,ddi,Duel Decks: Venser vs. Koth,not_legal,3.99,2.29
Koth of the Hammer,ddi,Duel Decks: Venser vs. Koth,legal,6.75,6.61
Path to Exile,ddi,Duel Decks: Venser vs. Koth,legal,7.96,5.64
Preordain,ddi,Duel Decks: Venser vs. Koth,banned,3.59,3.11
"Venser, the Sojourner",ddi,Duel Decks: Venser vs. Koth,legal,8.99,8.47
Drogskol Captain,dka,Dark Ascension,legal,2.49,2.57
Drogskol Reaver,dka,Dark Ascension,legal,3.93,3.26
Geralf's Messenger,dka,Dark Ascension,legal,5.11,4.81
Grafdigger's Cage,dka,Dark Ascension,legal,5.35,4.89
Gravecrawler,dka,Dark Ascension,legal,8.39,5.35
"Mikaeus, the Unhallowed",dka,Dark Ascension,legal,27.5,19.74
"Sorin, Lord of Innistrad",dka,Dark Ascension,legal,8.41,7.76
"Thalia, Guardian of Thraben",dka,Dark Ascension,legal,9.5,10.51
Vault of the Archangel,dka,Dark Ascension,legal,2.84,2.34
Command Tower,j12,Judge Gift Cards 2012,not_legal,80.52,48.23
Flusterstorm,j12,Judge Gift Cards 2012,not_legal,92.04,59.4
Karakas,j12,Judge Gift Cards 2012,not_legal,80.41,62.79
Karmic Guide,j12,Judge Gift Cards 2012,not_legal,14.71,10.97
Noble Hierarch,j12,Judge Gift Cards 2012,legal,184.04,143.45
Sneak Attack,j12,Judge Gift Cards 2012,not_legal,34.76,24.72
Sword of Light and Shadow,j12,Judge Gift Cards 2012,legal,46.27,29.41
"Xiahou Dun, the One-Eyed",j12,Judge Gift Cards 2012,not_legal,60.6,30.94
Balefire Dragon,isd,Innistrad,legal,13.67,11.17
Bloodline Keeper // Lord of Lineage,isd,Innistrad,legal,8.07,5.87
Champion of the Parish,isd,Innistrad,legal,4.49,3.91
Clifftop Retreat,isd,Innistrad,legal,2.14,2.48
Endless Ranks of the Dead,isd,Innistrad,legal,5.37,3.56
"Garruk Relentless // Garruk, the Veil-Cursed",isd,Innistrad,legal,4.08,3.25
Gavony Township,isd,Innistrad,legal,4.83,4.25
Geist of Saint Traft,isd,Innistrad,legal,10.52,8.45
"Grimgrin, Corpse-Born",isd,Innistrad,legal,4.99,3.32
Hinterland Harbor,isd,Innistrad,legal,2.64,2.44
Isolated Chapel,isd,Innistrad,legal,3.31,2.81
Kessig Wolf Run,isd,Innistrad,legal,3.63,2.08
Laboratory Maniac,isd,Innistrad,legal,8.83,4.69
Liliana of the Veil,isd,Innistrad,legal,81.85,78.98
Mayor of Avabruck // Howlpack Alpha,isd,Innistrad,legal,2.25,2.14
"Mikaeus, the Lunarch",isd,Innistrad,legal,4.57,3.44
Olivia Voldaren,isd,Innistrad,legal,4.82,3.08
Parallel Lives,isd,Innistrad,legal,12.27,7.78
Past in Flames,isd,Innistrad,legal,4.42,3.28
Snapcaster Mage,isd,Innistrad,legal,66.84,53.37
Stony Silence,isd,Innistrad,legal,7.71,5.55
Sulfur Falls,isd,Innistrad,legal,4.68,3.95
Woodland Cemetery,isd,Innistrad,legal,4.26,3.37
Ajani Vengeant,ddh,Duel Decks: Ajani vs. Nicol Bolas,legal,3.99,3.47
"Nicol Bolas, Planeswalker",ddh,Duel Decks: Ajani vs. Nicol Bolas,legal,5.83,3.91
Captain Sisay,v11,From the Vault: Legends,not_legal,22.99,17.22
"Doran, the Siege Tower",v11,From the Vault: Legends,legal,8.49,4.91
"Kiki-Jiki, Mirror Breaker",v11,From the Vault: Legends,legal,9.94,7.03
"Mikaeus, the Lunarch",v11,From the Vault: Legends,legal,5.84,4.59
"Omnath, Locus of Mana",v11,From the Vault: Legends,legal,17.99,10.26
"Oona, Queen of the Fae",v11,From the Vault: Legends,legal,5.99,3.27
Progenitus,v11,From the Vault: Legends,legal,10.79,6.98
Rafiq of the Many,v11,From the Vault: Legends,legal,8.16,3.75
"Sun Quan, Lord of Wu",v11,From the Vault: Legends,not_legal,5.99,3.98
"Teferi, Mage of Zhalfir",v11,From the Vault: Legends,legal,5.99,4.35
"Ulamog, the Infinite Gyre",v11,From the Vault: Legends,legal,30.83,15.79
Visara the Dreadful,v11,From the Vault: Legends,not_legal,2.99,2.83
Adaptive Automaton,m12,Magic 2012,legal,2.73,3.5
Angelic Destiny,m12,Magic 2012,legal,8.66,6.64
Birds of Paradise,m12,Magic 2012,legal,7.58,4.38
Dragonskull Summit,m12,Magic 2012,legal,2.99,2.11
Drowned Catacomb,m12,Magic 2012,legal,4.4,3.07
Dungrove Elder,m12,Magic 2012,legal,3.99,4.07
Elvish Archdruid,m12,Magic 2012,legal,1.84,2.01
"Garruk, Primal Hunter",m12,Magic 2012,legal,6.52,4.89
Gideon Jura,m12,Magic 2012,legal,4.68,3.99
Glacial Fortress,m12,Magic 2012,legal,4.72,2.62
Goblin Chieftain,m12,Magic 2012,legal,2.74,2.1
Grand Abolisher,m12,Magic 2012,legal,5.99,3.37
Grave Titan,m12,Magic 2012,legal,13.68,8.32
Grim Lavamancer,m12,Magic 2012,legal,12.57,7.12
"Jace, Memory Adept",m12,Magic 2012,legal,5.32,3.86
Phantasmal Image,m12,Magic 2012,legal,15.8,13.04
Primeval Titan,m12,Magic 2012,legal,7.25,7.32
Primordial Hydra,m12,Magic 2012,legal,7.01,5.61
Quicksilver Amulet,m12,Magic 2012,legal,4.39,3.66
Rootbound Crag,m12,Magic 2012,legal,3.18,2.08
Solemn Simulacrum,m12,Magic 2012,legal,4.56,2.15
Sorin Markov,m12,Magic 2012,legal,16.58,9.1
Sun Titan,m12,Magic 2012,legal,3.48,2.49
Visions of Beyond,m12,Magic 2012,legal,5.18,5.6
Alliance of Arms,cmd,Commander 2011,not_legal,2.74,2.02
"Animar, Soul of Elements",cmd,Commander 2011,not_legal,10.99,7.98
Attrition,cmd,Commander 2011,not_legal,5.99,3.37
Aura Shards,cmd,Commander 2011,not_legal,16.26,9.98
Austere Command,cmd,Commander 2011,legal,4.94,3.13
Awakening Zone,cmd,Commander 2011,legal,2.99,2.08
Champion's Helm,cmd,Commander 2011,not_legal,13.79,9.31
"Damia, Sage of Stone",cmd,Commander 2011,not_legal,5.99,3.25
Eternal Witness,cmd,Commander 2011,legal,7.41,3.93
Flusterstorm,cmd,Commander 2011,not_legal,19.71,15.45
Garruk Wildspeaker,cmd,Commander 2011,legal,8.31,5.1
Ghostly Prison,cmd,Commander 2011,legal,4.19,2.06
Grave Pact,cmd,Commander 2011,legal,14.99,7.69
Homeward Path,cmd,Commander 2011,not_legal,6.52,2.57
Insurrection,cmd,Commander 2011,not_legal,7.38,2.93
Kaalia of the Vast,cmd,Commander 2011,not_legal,17.17,12.54
"Karador, Ghost Chieftain",cmd,Commander 2011,not_legal,8.31,5.04
Living Death,cmd,Commander 2011,not_legal,2.79,2.15
Martyr's Bond,cmd,Commander 2011,not_legal,7.53,5.34
Mother of Runes,cmd,Commander 2011,not_legal,2.41,2.15
Oblivion Stone,cmd,Commander 2011,legal,6.28,4.88
Path to Exile,cmd,Commander 2011,legal,7.1,5.28
Propaganda,cmd,Commander 2011,not_legal,7.53,3.19
Riddlekeeper,cmd,Commander 2011,not_legal,3.99,2.35
Riku of Two Reflections,cmd,Commander 2011,not_legal,12.17,4.41
Ruination,cmd,Commander 2011,not_legal,3.87,2.41
Scavenging Ooze,cmd,Commander 2011,legal,3.69,3.71
Sewer Nemesis,cmd,Commander 2011,not_legal,3.99,2.39
"Skullbriar, the Walking Grave",cmd,Commander 2011,not_legal,3.99,3.07
Solemn Simulacrum,cmd,Commander 2011,legal,5.1,2.4
Stranglehold,cmd,Commander 2011,not_legal,7.87,4.26
The Mimeoplasm,cmd,Commander 2011,not_legal,5.99,4.04
"Vish Kal, Blood Arbiter",cmd,Commander 2011,not_legal,6.99,5.09
Batterskull,nph,New Phyrexia,legal,19.97,13.64
Birthing Pod,nph,New Phyrexia,banned,10.04,6.14
Caged Sun,nph,New Phyrexia,legal,6.69,3.27
Chancellor of the Annex,nph,New Phyrexia,legal,4.44,4.83
Dismember,nph,New Phyrexia,legal,3.43,2.05
"Elesh Norn, Grand Cenobite",nph,New Phyrexia,legal,14.09,12.69
"Jin-Gitaxias, Core Augur",nph,New Phyrexia,legal,7.48,5.8
Karn Liberated,nph,New Phyrexia,legal,86.49,67.85
Norn's Annex,nph,New Phyrexia,legal,4.81,2.42
Noxious Revival,nph,New Phyrexia,legal,4.99,4.29
Phyrexian Metamorph,nph,New Phyrexia,legal,8.63,4.68
Phyrexian Obliterator,nph,New Phyrexia,legal,19.67,17.99
Phyrexian Unlife,nph,New Phyrexia,legal,3.18,3.62
Puresteel Paladin,nph,New Phyrexia,legal,7.24,6.14
"Sheoldred, Whispering One",nph,New Phyrexia,legal,13.47,8.18
Spellskite,nph,New Phyrexia,legal,7.45,6.74
Surgical Extraction,nph,New Phyrexia,legal,22.67,18.6
Sword of War and Peace,nph,New Phyrexia,legal,17.99,11.0
Triumph of the Hordes,nph,New Phyrexia,legal,6.99,4.52
Unwinding Clock,nph,New Phyrexia,legal,4.99,2.62
Urabrask the Hidden,nph,New Phyrexia,legal,4.19,3.37
"Vorinclex, Voice of Hunger",nph,New Phyrexia,legal,12.55,8.21
Knight Exemplar,ddg,Duel Decks: Knights vs. Dragons,legal,5.08,3.04
Knight of the Reliquary,ddg,Duel Decks: Knights vs. Dragons,legal,3.99,3.64
Spidersilk Armor,ddg,Duel Decks: Knights vs. Dragons,not_legal,2.99,2.39
Black Sun's Zenith,mbs,Mirrodin Besieged,legal,3.99,2.53
Blightsteel Colossus,mbs,Mirrodin Besieged,legal,43.21,21.18
Consecrated Sphinx,mbs,Mirrodin Besieged,legal,14.05,9.73
Darksteel Plate,mbs,Mirrodin Besieged,legal,5.78,4.09
Green Sun's Zenith,mbs,Mirrodin Besieged,banned,7.0,4.75
Hero of Bladehold,mbs,Mirrodin Besieged,legal,6.23,4.59
Inkmoth Nexus,mbs,Mirrodin Besieged,legal,17.97,11.9
Massacre Wurm,mbs,Mirrodin Besieged,legal,12.11,9.16
Mirran Crusader,mbs,Mirrodin Besieged,legal,2.71,2.17
Phyrexian Crusader,mbs,Mirrodin Besieged,legal,5.18,4.17
Sword of Feast and Famine,mbs,Mirrodin Besieged,legal,33.61,21.88
"Tezzeret, Agent of Bolas",mbs,Mirrodin Besieged,legal,15.99,15.35
"Thrun, the Last Troll",mbs,Mirrodin Besieged,legal,15.36,11.35
Dark Confidant,g11,Judge Gift Cards 2011,legal,211.52,162.25
Doubling Season,g11,Judge Gift Cards 2011,legal,76.31,45.79
Goblin Welder,g11,Judge Gift Cards 2011,not_legal,23.91,11.83
Mana Crypt,g11,Judge Gift Cards 2011,not_legal,164.73,128.96
Sword of Fire and Ice,g11,Judge Gift Cards 2011,legal,105.83,64.39
Vendilion Clique,g11,Judge Gift Cards 2011,legal,92.68,73.65
Chain Lightning,pd2,Premium Deck Series: Fire and Lightning,not_legal,3.99,3.12
Grim Lavamancer,pd2,Premium Deck Series: Fire and Lightning,legal,12.51,8.22
Lightning Bolt,pd2,Premium Deck Series: Fire and Lightning,legal,3.99,3.22
Asceticism,som,Scars of Mirrodin,legal,13.15,6.67
Blackcleave Cliffs,som,Scars of Mirrodin,legal,45.92,36.16
Contagion Engine,som,Scars of Mirrodin,legal,8.99,5.44
Copperline Gorge,som,Scars of Mirrodin,legal,7.76,6.77
Darkslick Shores,som,Scars of Mirrodin,legal,9.82,9.85
Elspeth Tirel,som,Scars of Mirrodin,legal,9.02,6.39
Etched Champion,som,Scars of Mirrodin,legal,3.21,2.83
Exsanguinate,som,Scars of Mirrodin,legal,2.99,2.26
"Ezuri, Renegade Leader",som,Scars of Mirrodin,legal,3.99,3.44
Genesis Wave,som,Scars of Mirrodin,legal,3.49,2.1
"Geth, Lord of the Vault",som,Scars of Mirrodin,legal,9.63,5.83
Koth of the Hammer,som,Scars of Mirrodin,legal,7.99,6.79
Kuldotha Forgemaster,som,Scars of Mirrodin,legal,4.17,2.12
Leonin Arbiter,som,Scars of Mirrodin,legal,2.89,2.5
Liege of the Tangle,som,Scars of Mirrodin,legal,2.92,2.2
Lux Cannon,som,Scars of Mirrodin,legal,3.99,3.0
Mindslaver,som,Scars of Mirrodin,legal,3.99,2.32
Mox Opal,som,Scars of Mirrodin,legal,96.6,71.09
Nim Deathmantle,som,Scars of Mirrodin,legal,5.83,3.64
Painful Quandary,som,Scars of Mirrodin,legal,5.79,2.76
Platinum Emperion,som,Scars of Mirrodin,legal,16.22,14.46
Razorverge Thicket,som,Scars of Mirrodin,legal,7.99,6.81
Seachrome Coast,som,Scars of Mirrodin,legal,17.54,13.16
"Skithiryx, the Blight Dragon",som,Scars of Mirrodin,legal,23.27,15.5
Sword of Body and Mind,som,Scars of Mirrodin,legal,12.7,6.71
Throne of Geth,som,Scars of Mirrodin,legal,2.99,2.22
True Conviction,som,Scars of Mirrodin,legal,3.49,2.04
Venser's Journal,som,Scars of Mirrodin,legal,4.72,2.18
"Venser, the Sojourner",som,Scars of Mirrodin,legal,13.35,8.59
Wurmcoil Engine,som,Scars of Mirrodin,legal,22.6,13.83
"Elspeth, Knight-Errant",ddf,Duel Decks: Elspeth vs. Tezzeret,legal,11.07,5.2
Master of Etherium,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,4.39,2.16
Steel Overseer,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,17.14,10.08
Tezzeret the Seeker,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,9.23,4.15
Aether Vial,v10,From the Vault: Relics,legal,39.15,26.57
Black Vise,v10,From the Vault: Relics,not_legal,2.57,2.39
Memory Jar,v10,From the Vault: Relics,not_legal,34.99,23.86
Mox Diamond,v10,From the Vault: Relics,not_legal,239.99,152.59
Nevinyrral's Disk,v10,From the Vault: Relics,not_legal,3.5,2.57
Sol Ring,v10,From the Vault: Relics,not_legal,27.99,24.52
Sundering Titan,v10,From the Vault: Relics,legal,2.6,2.56
Sword of Body and Mind,v10,From the Vault: Relics,legal,14.49,7.84
Zuran Orb,v10,From the Vault: Relics,not_legal,10.7,8.93
Ajani Goldmane,m11,Magic 2011,legal,6.24,4.47
Baneslayer Angel,m11,Magic 2011,legal,9.29,5.47
Birds of Paradise,m11,Magic 2011,legal,7.72,4.15
Captivating Vampire,m11,Magic 2011,legal,3.81,3.74
Demon of Death's Gate,m11,Magic 2011,legal,4.81,3.02
Dragonskull Summit,m11,Magic 2011,legal,3.13,2.1
Drowned Catacomb,m11,Magic 2011,legal,4.43,3.07
Elvish Archdruid,m11,Magic 2011,legal,2.11,2.01
Fauna Shaman,m11,Magic 2011,legal,13.21,8.32
Garruk Wildspeaker,m11,Magic 2011,legal,8.49,5.21
Glacial Fortress,m11,Magic 2011,legal,4.45,2.69
Goblin Chieftain,m11,Magic 2011,legal,2.94,2.27
Grave Titan,m11,Magic 2011,legal,12.43,8.4
Jace Beleren,m11,Magic 2011,legal,5.49,3.29
Knight Exemplar,m11,Magic 2011,legal,5.25,4.12
Leyline of Anticipation,m11,Magic 2011,legal,14.83,8.88
Leyline of Sanctity,m11,Magic 2011,legal,23.83,20.97
Leyline of the Void,m11,Magic 2011,legal,41.18,24.69
Lightning Bolt,m11,Magic 2011,legal,2.82,2.42
Liliana's Caress,m11,Magic 2011,legal,3.38,2.68
Liliana Vess,m11,Magic 2011,legal,7.29,3.95
Platinum Angel,m11,Magic 2011,legal,4.42,2.04
Primeval Titan,m11,Magic 2011,legal,8.12,7.13
Pyretic Ritual,m11,Magic 2011,legal,2.49,2.15
Rootbound Crag,m11,Magic 2011,legal,3.11,2.25
Serra Ascendant,m11,Magic 2011,legal,6.01,5.61
Steel Overseer,m11,Magic 2011,legal,16.89,12.68
Sunpetal Grove,m11,Magic 2011,legal,3.74,2.07
Sun Titan,m11,Magic 2011,legal,3.49,2.27
All Is Dust,roe,Rise of the Eldrazi,legal,20.24,16.17
Ancient Stirrings,roe,Rise of the Eldrazi,legal,2.25,2.18
Bear Umbra,roe,Rise of the Eldrazi,legal,5.49,2.19
Eldrazi Conscription,roe,Rise of the Eldrazi,legal,14.89,7.6
Eldrazi Temple,roe,Rise of the Eldrazi,legal,8.91,8.39
"Emrakul, the Aeons Torn",roe,Rise of the Eldrazi,legal,38.78,28.44
Gideon Jura,roe,Rise of the Eldrazi,legal,4.49,4.01
Guul Draz Assassin,roe,Rise of the Eldrazi,legal,4.26,2.85
Inquisition of Kozilek,roe,Rise of the Eldrazi,legal,4.81,4.32
It That Betrays,roe,Rise of the Eldrazi,legal,6.72,3.12
Kargan Dragonlord,roe,Rise of the Eldrazi,legal,4.7,3.46
Khalni Hydra,roe,Rise of the Eldrazi,legal,10.36,7.13
Kor Spiritdancer,roe,Rise of the Eldrazi,legal,3.49,3.84
"Kozilek, Butcher of Truth",roe,Rise of the Eldrazi,legal,39.47,21.18
Lighthouse Chronologist,roe,Rise of the Eldrazi,legal,11.51,6.68
"Linvala, Keeper of Silence",roe,Rise of the Eldrazi,legal,15.67,10.75
Momentous Fall,roe,Rise of the Eldrazi,legal,1.99,2.12
Nirkana Revenant,roe,Rise of the Eldrazi,legal,7.99,5.8
Realms Uncharted,roe,Rise of the Eldrazi,legal,4.99,3.05
Sarkhan the Mad,roe,Rise of the Eldrazi,legal,6.87,4.48
Splinter Twin,roe,Rise of the Eldrazi,banned,5.49,3.97
Student of Warfare,roe,Rise of the Eldrazi,legal,4.49,2.93
Training Grounds,roe,Rise of the Eldrazi,legal,13.15,9.99
Transcendent Master,roe,Rise of the Eldrazi,legal,4.29,2.99
"Ulamog, the Infinite Gyre",roe,Rise of the Eldrazi,legal,26.66,14.62
Unified Will,roe,Rise of the Eldrazi,legal,1.49,2.21
Vengevine,roe,Rise of the Eldrazi,legal,39.99,24.65
Coalition Relic,dde,Duel Decks: Phyrexia vs. the Coalition,legal,4.68,3.6
Lightning Greaves,dde,Duel Decks: Phyrexia vs. the Coalition,legal,3.99,2.25
Phyrexian Arena,dde,Duel Decks: Phyrexia vs. the Coalition,legal,8.1,4.61
Admonition Angel,wwk,Worldwake,legal,5.37,3.53
Amulet of Vigor,wwk,Worldwake,legal,17.63,8.9
Avenger of Zendikar,wwk,Worldwake,legal,4.99,3.77
Basilisk Collar,wwk,Worldwake,legal,4.33,3.5
Celestial Colonnade,wwk,Worldwake,legal,50.89,35.56
Creeping Tar Pit,wwk,Worldwake,legal,15.86,13.43
Death's Shadow,wwk,Worldwake,legal,8.7,9.22
Dragonmaster Outcast,wwk,Worldwake,legal,2.99,2.21
Eye of Ugin,wwk,Worldwake,banned,6.46,5.49
"Jace, the Mind Sculptor",wwk,Worldwake,legal,87.5,78.7
Joraga Warcaller,wwk,Worldwake,legal,4.02,2.35
Kalastria Highborn,wwk,Worldwake,legal,4.99,3.62
"Omnath, Locus of Mana",wwk,Worldwake,legal,14.83,7.18
Raging Ravine,wwk,Worldwake,legal,12.2,10.17
Stoneforge Mystic,wwk,Worldwake,banned,29.88,21.23
Land Tax,g10,Judge Gift Cards 2010,not_legal,104.39,50.0
Morphling,g10,Judge Gift Cards 2010,not_legal,31.29,24.83
Natural Order,g10,Judge Gift Cards 2010,not_legal,73.92,34.42
Phyrexian Dreadnought,g10,Judge Gift Cards 2010,not_legal,65.39,52.35
Sinkhole,g10,Judge Gift Cards 2010,not_legal,22.03,14.99
Thawing Glaciers,g10,Judge Gift Cards 2010,not_legal,70.92,63.95
Wasteland,g10,Judge Gift Cards 2010,not_legal,85.73,74.34
Wheel of Fortune,g10,Judge Gift Cards 2010,not_legal,334.62,300.0
Ancient Ziggurat,h09,Premium Deck Series: Slivers,legal,10.97,9.46
Coat of Arms,h09,Premium Deck Series: Slivers,legal,8.48,3.91
Crystalline Sliver,h09,Premium Deck Series: Slivers,not_legal,4.36,4.27
Distant Melody,h09,Premium Deck Series: Slivers,legal,1.99,2.11
Necrotic Sliver,h09,Premium Deck Series: Slivers,legal,4.75,2.18
Rootbound Crag,h09,Premium Deck Series: Slivers,legal,3.29,2.13
Sliver Overlord,h09,Premium Deck Series: Slivers,not_legal,13.45,6.88
Garruk Wildspeaker,ddd,Duel Decks: Garruk vs. Liliana,legal,7.83,4.95
Liliana Vess,ddd,Duel Decks: Garruk vs. Liliana,legal,7.96,4.07
Archive Trap,zen,Zendikar,legal,10.5,6.54
Arid Mesa,zen,Zendikar,legal,39.99,25.86
Bloodchief Ascension,zen,Zendikar,legal,8.73,5.04
Bloodghast,zen,Zendikar,legal,12.95,11.22
Chandra Ablaze,zen,Zendikar,legal,5.99,2.81
Eldrazi Monument,zen,Zendikar,legal,6.77,3.2
"Emeria, the Sky Ruin",zen,Zendikar,legal,5.99,4.36
Goblin Guide,zen,Zendikar,legal,19.36,14.52
Hedron Crab,zen,Zendikar,legal,3.99,2.02
"Iona, Shield of Emeria",zen,Zendikar,legal,12.29,6.38
"Kalitas, Bloodchief of Ghet",zen,Zendikar,legal,7.49,4.52
Lotus Cobra,zen,Zendikar,legal,6.4,4.44
Luminarch Ascension,zen,Zendikar,legal,2.93,2.21
Marsh Flats,zen,Zendikar,legal,40.17,26.32
Mindbreak Trap,zen,Zendikar,legal,7.49,3.91
Misty Rainforest,zen,Zendikar,legal,43.03,29.37
Nissa Revane,zen,Zendikar,legal,7.67,4.77
"Ob Nixilis, the Fallen",zen,Zendikar,legal,6.73,3.25
Oracle of Mul Daya,zen,Zendikar,legal,32.42,15.95
Scalding Tarn,zen,Zendikar,legal,73.36,50.83
Sorin Markov,zen,Zendikar,legal,17.65,9.14
"Valakut, the Molten Pinnacle",zen,Zendikar,legal,18.37,9.32
Verdant Catacombs,zen,Zendikar,legal,47.2,35.78
Warren Instigator,zen,Zendikar,legal,4.99,3.99
Balance,v09,From the Vault: Exiled,not_legal,3.99,3.77
Berserk,v09,From the Vault: Exiled,not_legal,14.73,14.55
Channel,v09,From the Vault: Exiled,not_legal,3.49,2.52
Gifts Ungiven,v09,From the Vault: Exiled,legal,7.49,5.79
Goblin Lackey,v09,From the Vault: Exiled,not_legal,22.84,17.81
Lotus Petal,v09,From the Vault: Exiled,not_legal,39.41,31.16
Mystical Tutor,v09,From the Vault: Exiled,not_legal,13.99,7.06
Necropotence,v09,From the Vault: Exiled,not_legal,8.99,5.57
Sensei's Divining Top,v09,From the Vault: Exiled,banned,29.99,15.85
Skullclamp,v09,From the Vault: Exiled,banned,12.99,5.81
Strip Mine,v09,From the Vault: Exiled,not_legal,40.2,29.42
Tinker,v09,From the Vault: Exiled,not_legal,7.98,5.03
Trinisphere,v09,From the Vault: Exiled,legal,31.99,19.09
Ajani Goldmane,m10,Magic 2010,legal,7.01,4.19
Baneslayer Angel,m10,Magic 2010,legal,9.99,5.71
Birds of Paradise,m10,Magic 2010,legal,7.53,4.56
Burning Inquiry,m10,Magic 2010,legal,2.99,2.24
Cemetery Reaper,m10,Magic 2010,legal,3.44,2.06
Coat of Arms,m10,Magic 2010,legal,6.97,3.41
Darksteel Colossus,m10,Magic 2010,legal,6.89,3.55
Dragonskull Summit,m10,Magic 2010,legal,3.56,2.29
Drowned Catacomb,m10,Magic 2010,legal,4.9,3.1
Elvish Archdruid,m10,Magic 2010,legal,2.82,2.03
Elvish Piper,m10,Magic 2010,legal,3.99,2.5
Garruk Wildspeaker,m10,Magic 2010,legal,8.57,5.25
Glacial Fortress,m10,Magic 2010,legal,4.58,2.7
Goblin Chieftain,m10,Magic 2010,legal,2.91,2.37
Jace Beleren,m10,Magic 2010,legal,5.49,3.35
Lightning Bolt,m10,Magic 2010,legal,2.88,2.29
Liliana Vess,m10,Magic 2010,legal,7.99,4.13
Master of the Wild Hunt,m10,Magic 2010,legal,4.49,4.64
Pithing Needle,m10,Magic 2010,legal,2.52,2.3
Platinum Angel,m10,Magic 2010,legal,4.35,2.16
Rootbound Crag,m10,Magic 2010,legal,3.49,2.21
Sphinx Ambassador,m10,Magic 2010,legal,5.73,3.04
Time Warp,m10,Magic 2010,legal,12.05,10.65
Vampire Nocturnus,m10,Magic 2010,legal,8.04,7.2
Bloodbraid Elf,arb,Alara Reborn,legal,3.31,3.71
Dragon Broodmother,arb,Alara Reborn,legal,15.18,6.82
"Karrthus, Tyrant of Jund",arb,Alara Reborn,legal,25.49,11.62
Lich Lord of Unx,arb,Alara Reborn,legal,10.9,6.08
Lord of Extinction,arb,Alara Reborn,legal,14.11,7.26
Maelstrom Nexus,arb,Alara Reborn,legal,18.99,9.14
Maelstrom Pulse,arb,Alara Reborn,legal,21.94,13.72
Mayael's Aria,arb,Alara Reborn,legal,6.49,2.4
Meddling Mage,arb,Alara Reborn,legal,25.2,12.99
Mind Funeral,arb,Alara Reborn,legal,3.99,2.62
Nemesis of Reason,arb,Alara Reborn,legal,6.13,2.39
Sen Triplets,arb,Alara Reborn,legal,24.07,9.54
Time Sieve,arb,Alara Reborn,legal,7.99,4.45
"Uril, the Miststalker",arb,Alara Reborn,legal,7.99,2.86
Wargate,arb,Alara Reborn,legal,7.12,2.46
"Akroma, Angel of Wrath",ddc,Duel Decks: Divine vs. Demonic,legal,4.99,2.43
Demonic Tutor,ddc,Duel Decks: Divine vs. Demonic,not_legal,49.75,29.08
Ancient Ziggurat,con,Conflux,legal,11.07,8.89
Countersquall,con,Conflux,legal,2.49,2.06
Font of Mythos,con,Conflux,legal,8.83,3.47
Knight of the Reliquary,con,Conflux,legal,4.49,3.69
Maelstrom Archangel,con,Conflux,legal,14.99,6.58
Master Transmuter,con,Conflux,legal,12.8,7.95
"Nicol Bolas, Planeswalker",con,Conflux,legal,5.99,4.44
