card_name,set,set_name,modern,usd,eur
Griselbrand,avr,Avacyn Restored,legal,9.15,8.51
Reforge the Soul,avr,Avacyn Restored,legal,3.49,2.62
Restoration Angel,avr,Avacyn Restored,legal,2.59,2.43
"Sigarda, Host of Herons",avr,Avacyn Restored,legal,16.58,12.21
Somberwald Sage,avr,Avacyn Restored,legal,2.84,2.18
"Tamiyo, the Moon Sage",avr,Avacyn Restored,legal,19.92,13.28
Temporal Mastery,avr,Avacyn Restored,legal,12.52,8.91
Terminus,avr,Avacyn Restored,legal,3.36,3.03
Vexing Devil,avr,Avacyn Restored,legal,7.27,6.88
Anger,ddi,Duel Decks: Venser vs. Koth,not_legal,3.99,2.30
Koth of the Hammer,ddi,Duel Decks: Venser vs. Koth,legal,6.75,6.32
Path to Exile,ddi,Duel Decks: Venser vs. Koth,legal,7.81,5.87
Preordain,ddi,Duel Decks: Venser vs. Koth,banned,4.10,2.96
"Venser, the Sojourner",ddi,Duel Decks: Venser vs. Koth,legal,8.99,8.40
Drogskol Captain,dka,Dark Ascension,legal,2.29,2.41
Drogskol Reaver,dka,Dark Ascension,legal,3.87,3.32
Geralf's Messenger,dka,Dark Ascension,legal,5.06,4.89
Grafdigger's Cage,dka,Dark Ascension,legal,5.22,4.91
Gravecrawler,dka,Dark Ascension,legal,8.38,5.22
"Mikaeus, the Unhallowed",dka,Dark Ascension,legal,27.28,21.24
"Sorin, Lord of Innistrad",dka,Dark Ascension,legal,8.63,7.65
"Thalia, Guardian of Thraben",dka,Dark Ascension,legal,9.66,10.44
Vault of the Archangel,dka,Dark Ascension,legal,2.92,2.44
Command Tower,j12,Judge Gift Cards 2012,not_legal,76.50,47.72
Flusterstorm,j12,Judge Gift Cards 2012,not_legal,93.05,62.10
Karakas,j12,Judge Gift Cards 2012,not_legal,79.28,62.28
Karmic Guide,j12,Judge Gift Cards 2012,not_legal,14.71,10.57
Noble Hierarch,j12,Judge Gift Cards 2012,legal,182.27,143.45
Sneak Attack,j12,Judge Gift Cards 2012,not_legal,35.05,24.74
Sword of Light and Shadow,j12,Judge Gift Cards 2012,legal,45.81,28.91
"Xiahou Dun, the One-Eyed",j12,Judge Gift Cards 2012,not_legal,60.13,30.06
Balefire Dragon,isd,Innistrad,legal,15.12,10.94
Blasphemous Act,isd,Innistrad,legal,2.79,2.04
Bloodline Keeper // Lord of Lineage,isd,Innistrad,legal,7.57,6.52
Champion of the Parish,isd,Innistrad,legal,4.49,4.28
Clifftop Retreat,isd,Innistrad,legal,1.98,2.40
Endless Ranks of the Dead,isd,Innistrad,legal,5.69,3.54
"Garruk Relentless // Garruk, the Veil-Cursed",isd,Innistrad,legal,3.98,3.37
Gavony Township,isd,Innistrad,legal,4.71,4.43
Geist of Saint Traft,isd,Innistrad,legal,10.77,8.16
"Grimgrin, Corpse-Born",isd,Innistrad,legal,4.99,3.21
Hinterland Harbor,isd,Innistrad,legal,2.64,2.34
Isolated Chapel,isd,Innistrad,legal,3.30,2.66
Kessig Wolf Run,isd,Innistrad,legal,3.30,2.33
Laboratory Maniac,isd,Innistrad,legal,8.93,4.37
Liliana of the Veil,isd,Innistrad,legal,80.96,80.51
Mayor of Avabruck // Howlpack Alpha,isd,Innistrad,legal,2.30,2.19
"Mikaeus, the Lunarch",isd,Innistrad,legal,4.64,3.16
Olivia Voldaren,isd,Innistrad,legal,4.98,3.19
Parallel Lives,isd,Innistrad,legal,11.43,7.44
Past in Flames,isd,Innistrad,legal,3.99,2.80
Snapcaster Mage,isd,Innistrad,legal,65.68,53.31
Stony Silence,isd,Innistrad,legal,7.99,5.32
Sulfur Falls,isd,Innistrad,legal,4.67,3.92
Woodland Cemetery,isd,Innistrad,legal,4.11,3.31
Ajani Vengeant,ddh,Duel Decks: Ajani vs. Nicol Bolas,legal,4.49,3.50
Countersquall,ddh,Duel Decks: Ajani vs. Nicol Bolas,legal,2.79,2.02
"Nicol Bolas, Planeswalker",ddh,Duel Decks: Ajani vs. Nicol Bolas,legal,5.88,3.96
Captain Sisay,v11,From the Vault: Legends,not_legal,22.99,17.26
"Doran, the Siege Tower",v11,From the Vault: Legends,legal,8.49,4.85
"Kiki-Jiki, Mirror Breaker",v11,From the Vault: Legends,legal,9.94,6.71
"Mikaeus, the Lunarch",v11,From the Vault: Legends,legal,5.74,3.95
"Omnath, Locus of Mana",v11,From the Vault: Legends,legal,17.99,9.16
"Oona, Queen of the Fae",v11,From the Vault: Legends,legal,5.99,3.21
Progenitus,v11,From the Vault: Legends,legal,10.61,7.14
Rafiq of the Many,v11,From the Vault: Legends,legal,8.12,3.62
"Sun Quan, Lord of Wu",v11,From the Vault: Legends,not_legal,5.99,3.94
"Teferi, Mage of Zhalfir",v11,From the Vault: Legends,legal,5.99,4.35
"Ulamog, the Infinite Gyre",v11,From the Vault: Legends,legal,30.40,15.58
Visara the Dreadful,v11,From the Vault: Legends,not_legal,2.99,2.72
Adaptive Automaton,m12,Magic 2012,legal,2.64,3.32
Angelic Destiny,m12,Magic 2012,legal,8.41,6.61
Birds of Paradise,m12,Magic 2012,legal,7.68,4.24
"Chandra, the Firebrand",m12,Magic 2012,legal,2.29,2.04
Dragonskull Summit,m12,Magic 2012,legal,2.96,2.12
Drowned Catacomb,m12,Magic 2012,legal,4.28,3.20
Dungrove Elder,m12,Magic 2012,legal,3.99,3.78
"Garruk, Primal Hunter",m12,Magic 2012,legal,6.69,4.83
Gideon Jura,m12,Magic 2012,legal,4.62,4.22
Glacial Fortress,m12,Magic 2012,legal,4.65,2.61
Goblin Chieftain,m12,Magic 2012,legal,2.79,2.20
Grand Abolisher,m12,Magic 2012,legal,5.99,3.41
Grave Titan,m12,Magic 2012,legal,13.66,7.86
Grim Lavamancer,m12,Magic 2012,legal,12.80,6.89
"Jace, Memory Adept",m12,Magic 2012,legal,5.32,3.90
Phantasmal Image,m12,Magic 2012,legal,16.03,11.92
Primeval Titan,m12,Magic 2012,legal,7.15,7.09
Primordial Hydra,m12,Magic 2012,legal,6.88,5.91
Quicksilver Amulet,m12,Magic 2012,legal,4.43,3.68
Rootbound Crag,m12,Magic 2012,legal,3.21,2.45
Solemn Simulacrum,m12,Magic 2012,legal,4.53,2.14
Sorin Markov,m12,Magic 2012,legal,16.40,10.07
Sun Titan,m12,Magic 2012,legal,3.46,2.18
Vengeful Pharaoh,m12,Magic 2012,legal,2.10,2.25
Visions of Beyond,m12,Magic 2012,legal,5.06,5.62
"Animar, Soul of Elements",cmd,Commander 2011,not_legal,10.99,8.44
Attrition,cmd,Commander 2011,not_legal,5.99,4.09
Aura Shards,cmd,Commander 2011,not_legal,14.99,8.78
Austere Command,cmd,Commander 2011,legal,4.94,3.16
Awakening Zone,cmd,Commander 2011,legal,2.99,2.31
Champion's Helm,cmd,Commander 2011,not_legal,11.99,8.56
"Damia, Sage of Stone",cmd,Commander 2011,not_legal,6.99,3.09
Eternal Witness,cmd,Commander 2011,legal,7.37,3.93
Flusterstorm,cmd,Commander 2011,not_legal,20.57,18.17
Garruk Wildspeaker,cmd,Commander 2011,legal,8.24,5.15
Ghostly Prison,cmd,Commander 2011,legal,4.19,2.03
Grave Pact,cmd,Commander 2011,legal,12.99,7.28
Homeward Path,cmd,Commander 2011,not_legal,5.99,2.65
Insurrection,cmd,Commander 2011,not_legal,7.37,2.88
Kaalia of the Vast,cmd,Commander 2011,not_legal,17.42,12.85
"Karador, Ghost Chieftain",cmd,Commander 2011,not_legal,8.32,5.06
Living Death,cmd,Commander 2011,not_legal,2.99,2.07
Martyr's Bond,cmd,Commander 2011,not_legal,7.30,5.52
Mother of Runes,cmd,Commander 2011,not_legal,2.38,2.14
Oblivion Stone,cmd,Commander 2011,legal,6.19,5.32
Path to Exile,cmd,Commander 2011,legal,7.01,5.07
Propaganda,cmd,Commander 2011,not_legal,7.53,3.27
Riddlekeeper,cmd,Commander 2011,not_legal,2.79,2.50
Riku of Two Reflections,cmd,Commander 2011,not_legal,12.02,4.12
Ruination,cmd,Commander 2011,not_legal,3.85,2.27
Scavenging Ooze,cmd,Commander 2011,legal,3.73,3.85
Sewer Nemesis,cmd,Commander 2011,not_legal,2.99,2.66
"Skullbriar, the Walking Grave",cmd,Commander 2011,not_legal,4.99,3.28
Solemn Simulacrum,cmd,Commander 2011,legal,5.16,2.41
Stranglehold,cmd,Commander 2011,not_legal,7.99,4.18
The Mimeoplasm,cmd,Commander 2011,not_legal,5.99,3.99
"Vish Kal, Blood Arbiter",cmd,Commander 2011,not_legal,6.99,4.55
Wall of Omens,cmd,Commander 2011,legal,2.49,2.03
Batterskull,nph,New Phyrexia,legal,19.97,13.76
Birthing Pod,nph,New Phyrexia,banned,10.22,6.21
Caged Sun,nph,New Phyrexia,legal,6.29,3.04
Chancellor of the Annex,nph,New Phyrexia,legal,4.45,4.87
"Elesh Norn, Grand Cenobite",nph,New Phyrexia,legal,14.09,13.30
"Jin-Gitaxias, Core Augur",nph,New Phyrexia,legal,7.64,5.77
Karn Liberated,nph,New Phyrexia,legal,88.30,67.37
Norn's Annex,nph,New Phyrexia,legal,4.85,2.26
Noxious Revival,nph,New Phyrexia,legal,4.99,4.29
Phyrexian Metamorph,nph,New Phyrexia,legal,8.70,4.68
Phyrexian Obliterator,nph,New Phyrexia,legal,19.36,17.55
Phyrexian Unlife,nph,New Phyrexia,legal,3.39,3.60
Puresteel Paladin,nph,New Phyrexia,legal,7.77,5.96
"Sheoldred, Whispering One",nph,New Phyrexia,legal,13.47,8.24
Spellskite,nph,New Phyrexia,legal,7.55,6.86
Surgical Extraction,nph,New Phyrexia,legal,23.49,18.16
Sword of War and Peace,nph,New Phyrexia,legal,17.99,10.82
Triumph of the Hordes,nph,New Phyrexia,legal,6.98,4.40
Unwinding Clock,nph,New Phyrexia,legal,4.99,2.57
Urabrask the Hidden,nph,New Phyrexia,legal,4.22,3.19
"Vorinclex, Voice of Hunger",nph,New Phyrexia,legal,12.68,8.17
Knight Exemplar,ddg,Duel Decks: Knights vs. Dragons,legal,4.66,3.19
Knight of the Reliquary,ddg,Duel Decks: Knights vs. Dragons,legal,3.99,3.63
Spidersilk Armor,ddg,Duel Decks: Knights vs. Dragons,not_legal,2.99,2.22
Black Sun's Zenith,mbs,Mirrodin Besieged,legal,3.99,2.70
Blightsteel Colossus,mbs,Mirrodin Besieged,legal,42.46,20.86
Consecrated Sphinx,mbs,Mirrodin Besieged,legal,14.12,9.72
Darksteel Plate,mbs,Mirrodin Besieged,legal,5.82,4.30
Green Sun's Zenith,mbs,Mirrodin Besieged,banned,7.12,4.75
Hero of Bladehold,mbs,Mirrodin Besieged,legal,6.22,4.53
Inkmoth Nexus,mbs,Mirrodin Besieged,legal,18.61,11.98
Massacre Wurm,mbs,Mirrodin Besieged,legal,12.06,9.24
Mirran Crusader,mbs,Mirrodin Besieged,legal,2.71,2.28
Phyrexian Crusader,mbs,Mirrodin Besieged,legal,5.33,4.05
Sword of Feast and Famine,mbs,Mirrodin Besieged,legal,34.15,21.35
"Tezzeret, Agent of Bolas",mbs,Mirrodin Besieged,legal,15.99,15.75
"Thrun, the Last Troll",mbs,Mirrodin Besieged,legal,14.99,11.12
Dark Confidant,g11,Judge Gift Cards 2011,legal,210.45,160.00
Doubling Season,g11,Judge Gift Cards 2011,legal,76.70,45.79
Goblin Welder,g11,Judge Gift Cards 2011,not_legal,23.91,12.25
Mana Crypt,g11,Judge Gift Cards 2011,not_legal,164.73,127.00
Sword of Fire and Ice,g11,Judge Gift Cards 2011,legal,104.70,63.12
Vendilion Clique,g11,Judge Gift Cards 2011,legal,93.04,73.70
Chain Lightning,pd2,Premium Deck Series: Fire and Lightning,not_legal,3.99,3.44
Grim Lavamancer,pd2,Premium Deck Series: Fire and Lightning,legal,12.04,7.67
Lightning Bolt,pd2,Premium Deck Series: Fire and Lightning,legal,3.99,3.11
Asceticism,som,Scars of Mirrodin,legal,13.31,6.44
Blackcleave Cliffs,som,Scars of Mirrodin,legal,45.81,36.00
Contagion Engine,som,Scars of Mirrodin,legal,8.99,5.34
Copperline Gorge,som,Scars of Mirrodin,legal,7.74,6.60
Darkslick Shores,som,Scars of Mirrodin,legal,9.50,9.88
Elspeth Tirel,som,Scars of Mirrodin,legal,8.88,6.43
Etched Champion,som,Scars of Mirrodin,legal,3.32,2.90
Exsanguinate,som,Scars of Mirrodin,legal,2.99,2.26
"Ezuri, Renegade Leader",som,Scars of Mirrodin,legal,3.99,3.50
Genesis Wave,som,Scars of Mirrodin,legal,3.55,2.13
"Geth, Lord of the Vault",som,Scars of Mirrodin,legal,9.77,6.05
Koth of the Hammer,som,Scars of Mirrodin,legal,8.49,6.34
Kuldotha Forgemaster,som,Scars of Mirrodin,legal,3.74,2.27
Leonin Arbiter,som,Scars of Mirrodin,legal,2.92,2.53
Liege of the Tangle,som,Scars of Mirrodin,legal,2.94,2.34
Lux Cannon,som,Scars of Mirrodin,legal,3.99,2.97
Mindslaver,som,Scars of Mirrodin,legal,3.99,2.38
Mox Opal,som,Scars of Mirrodin,legal,96.42,72.70
Nim Deathmantle,som,Scars of Mirrodin,legal,4.99,3.64
Painful Quandary,som,Scars of Mirrodin,legal,6.08,2.72
Platinum Emperion,som,Scars of Mirrodin,legal,16.77,14.56
Razorverge Thicket,som,Scars of Mirrodin,legal,8.49,6.80
Seachrome Coast,som,Scars of Mirrodin,legal,16.47,14.03
"Skithiryx, the Blight Dragon",som,Scars of Mirrodin,legal,22.84,15.01
Sword of Body and Mind,som,Scars of Mirrodin,legal,12.59,6.70
True Conviction,som,Scars of Mirrodin,legal,3.49,2.01
Venser's Journal,som,Scars of Mirrodin,legal,4.79,2.10
"Venser, the Sojourner",som,Scars of Mirrodin,legal,11.99,8.38
Wurmcoil Engine,som,Scars of Mirrodin,legal,22.42,14.78
"Elspeth, Knight-Errant",ddf,Duel Decks: Elspeth vs. Tezzeret,legal,11.08,5.00
Master of Etherium,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,4.42,2.41
Steel Overseer,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,17.20,10.16
Tezzeret the Seeker,ddf,Duel Decks: Elspeth vs. Tezzeret,legal,9.23,4.16
Aether Vial,v10,From the Vault: Relics,legal,38.87,27.34
Black Vise,v10,From the Vault: Relics,not_legal,2.61,2.45
Memory Jar,v10,From the Vault: Relics,not_legal,34.99,24.57
Mox Diamond,v10,From the Vault: Relics,not_legal,239.99,153.43
Nevinyrral's Disk,v10,From the Vault: Relics,not_legal,3.44,2.58
Sol Ring,v10,From the Vault: Relics,not_legal,27.99,24.29
Sundering Titan,v10,From the Vault: Relics,legal,2.79,2.68
Sword of Body and Mind,v10,From the Vault: Relics,legal,14.49,7.86
Zuran Orb,v10,From the Vault: Relics,not_legal,9.46,8.12
Ajani Goldmane,m11,Magic 2011,legal,6.45,4.65
Baneslayer Angel,m11,Magic 2011,legal,9.15,5.41
Birds of Paradise,m11,Magic 2011,legal,7.79,4.33
Captivating Vampire,m11,Magic 2011,legal,3.91,3.80
Demon of Death's Gate,m11,Magic 2011,legal,4.80,3.10
Dragonskull Summit,m11,Magic 2011,legal,3.15,2.21
Drowned Catacomb,m11,Magic 2011,legal,4.46,3.09
Elvish Archdruid,m11,Magic 2011,legal,2.11,2.11
Fauna Shaman,m11,Magic 2011,legal,13.70,8.21
Garruk Wildspeaker,m11,Magic 2011,legal,8.49,5.21
Glacial Fortress,m11,Magic 2011,legal,4.38,2.56
Goblin Chieftain,m11,Magic 2011,legal,2.94,2.31
Grave Titan,m11,Magic 2011,legal,12.43,8.41
Jace Beleren,m11,Magic 2011,legal,4.99,2.93
Knight Exemplar,m11,Magic 2011,legal,5.07,4.31
Leyline of Anticipation,m11,Magic 2011,legal,14.84,9.13
Leyline of Sanctity,m11,Magic 2011,legal,24.69,21.02
Leyline of the Void,m11,Magic 2011,legal,40.48,26.28
Lightning Bolt,m11,Magic 2011,legal,2.71,2.35
Liliana's Caress,m11,Magic 2011,legal,3.42,2.60
Liliana Vess,m11,Magic 2011,legal,7.29,3.94
Platinum Angel,m11,Magic 2011,legal,4.32,2.17
Preordain,m11,Magic 2011,banned,3.14,3.76
Primeval Titan,m11,Magic 2011,legal,8.10,7.32
Pyretic Ritual,m11,Magic 2011,legal,2.49,2.10
Rootbound Crag,m11,Magic 2011,legal,3.11,2.14
Serra Ascendant,m11,Magic 2011,legal,6.13,5.45
Steel Overseer,m11,Magic 2011,legal,17.08,12.19
Sunpetal Grove,m11,Magic 2011,legal,3.61,2.02
Sun Titan,m11,Magic 2011,legal,3.49,2.28
All Is Dust,roe,Rise of the Eldrazi,legal,20.49,16.62
Ancient Stirrings,roe,Rise of the Eldrazi,legal,2.25,2.25
Awakening Zone,roe,Rise of the Eldrazi,legal,2.99,2.03
Bear Umbra,roe,Rise of the Eldrazi,legal,5.99,2.23
Eldrazi Conscription,roe,Rise of the Eldrazi,legal,14.68,7.60
Eldrazi Temple,roe,Rise of the Eldrazi,legal,9.10,8.65
"Emrakul, the Aeons Torn",roe,Rise of the Eldrazi,legal,39.68,29.15
Gideon Jura,roe,Rise of the Eldrazi,legal,4.49,4.11
Guul Draz Assassin,roe,Rise of the Eldrazi,legal,4.33,3.28
Inquisition of Kozilek,roe,Rise of the Eldrazi,legal,4.93,4.23
It That Betrays,roe,Rise of the Eldrazi,legal,6.47,3.15
Kargan Dragonlord,roe,Rise of the Eldrazi,legal,4.70,3.78
Khalni Hydra,roe,Rise of the Eldrazi,legal,10.38,7.57
Kor Spiritdancer,roe,Rise of the Eldrazi,legal,2.99,3.96
"Kozilek, Butcher of Truth",roe,Rise of the Eldrazi,legal,39.03,21.18
Lighthouse Chronologist,roe,Rise of the Eldrazi,legal,11.56,6.27
"Linvala, Keeper of Silence",roe,Rise of the Eldrazi,legal,15.52,11.06
Momentous Fall,roe,Rise of the Eldrazi,legal,1.99,2.06
Nirkana Revenant,roe,Rise of the Eldrazi,legal,8.49,5.44
Realms Uncharted,roe,Rise of the Eldrazi,legal,4.86,3.13
Sarkhan the Mad,roe,Rise of the Eldrazi,legal,6.99,4.56
Splinter Twin,roe,Rise of the Eldrazi,banned,5.49,4.14
Student of Warfare,roe,Rise of the Eldrazi,legal,4.93,2.93
Training Grounds,roe,Rise of the Eldrazi,legal,13.16,10.04
Transcendent Master,roe,Rise of the Eldrazi,legal,4.26,2.86
"Ulamog, the Infinite Gyre",roe,Rise of the Eldrazi,legal,26.66,14.27
Unified Will,roe,Rise of the Eldrazi,legal,1.49,2.22
Vengevine,roe,Rise of the Eldrazi,legal,44.99,24.87
Coalition Relic,dde,Duel Decks: Phyrexia vs. the Coalition,legal,5.67,3.72
Lightning Greaves,dde,Duel Decks: Phyrexia vs. the Coalition,legal,4.08,2.06
Phyrexian Arena,dde,Duel Decks: Phyrexia vs. the Coalition,legal,7.80,4.19
Admonition Angel,wwk,Worldwake,legal,5.42,3.43
Amulet of Vigor,wwk,Worldwake,legal,17.35,9.07
Avenger of Zendikar,wwk,Worldwake,legal,4.99,3.82
Basilisk Collar,wwk,Worldwake,legal,4.39,3.36
Celestial Colonnade,wwk,Worldwake,legal,50.91,34.43
Creeping Tar Pit,wwk,Worldwake,legal,15.34,12.96
Death's Shadow,wwk,Worldwake,legal,8.64,8.87
Dragonmaster Outcast,wwk,Worldwake,legal,2.99,2.32
Eye of Ugin,wwk,Worldwake,banned,6.46,5.62
"Jace, the Mind Sculptor",wwk,Worldwake,legal,87.53,77.38
Joraga Warcaller,wwk,Worldwake,legal,4.03,2.54
Kalastria Highborn,wwk,Worldwake,legal,4.99,3.53
"Omnath, Locus of Mana",wwk,Worldwake,legal,14.92,6.91
Raging Ravine,wwk,Worldwake,legal,12.01,9.59
Stoneforge Mystic,wwk,Worldwake,banned,29.88,20.96
Land Tax,g10,Judge Gift Cards 2010,not_legal,104.39,49.90
Morphling,g10,Judge Gift Cards 2010,not_legal,30.77,24.83
Natural Order,g10,Judge Gift Cards 2010,not_legal,73.92,34.34
Phyrexian Dreadnought,g10,Judge Gift Cards 2010,not_legal,63.45,51.54
Sinkhole,g10,Judge Gift Cards 2010,not_legal,22.03,14.99
Thawing Glaciers,g10,Judge Gift Cards 2010,not_legal,70.42,63.95
Wasteland,g10,Judge Gift Cards 2010,not_legal,85.73,74.34
Wheel of Fortune,g10,Judge Gift Cards 2010,not_legal,334.62,300.00
Ancient Ziggurat,h09,Premium Deck Series: Slivers,legal,11.84,10.03
Coat of Arms,h09,Premium Deck Series: Slivers,legal,8.51,4.29
Crystalline Sliver,h09,Premium Deck Series: Slivers,not_legal,4.36,4.18
Distant Melody,h09,Premium Deck Series: Slivers,legal,2.26,2.01
Necrotic Sliver,h09,Premium Deck Series: Slivers,legal,4.79,2.43
Rootbound Crag,h09,Premium Deck Series: Slivers,legal,3.30,2.44
Sliver Overlord,h09,Premium Deck Series: Slivers,not_legal,13.30,6.97
Garruk Wildspeaker,ddd,Duel Decks: Garruk vs. Liliana,legal,7.83,4.70
Liliana Vess,ddd,Duel Decks: Garruk vs. Liliana,legal,7.99,3.87
Archive Trap,zen,Zendikar,legal,10.22,6.38
Arid Mesa,zen,Zendikar,legal,40.08,26.18
Bloodchief Ascension,zen,Zendikar,legal,8.71,4.88
Bloodghast,zen,Zendikar,legal,12.88,11.14
Chandra Ablaze,zen,Zendikar,legal,5.99,3.24
Eldrazi Monument,zen,Zendikar,legal,6.71,3.11
"Emeria, the Sky Ruin",zen,Zendikar,legal,5.99,4.19
Goblin Guide,zen,Zendikar,legal,19.28,14.69
Hedron Crab,zen,Zendikar,legal,3.88,2.26
"Iona, Shield of Emeria",zen,Zendikar,legal,11.80,6.13
"Kalitas, Bloodchief of Ghet",zen,Zendikar,legal,7.52,4.66
Lotus Cobra,zen,Zendikar,legal,6.44,4.40
Luminarch Ascension,zen,Zendikar,legal,2.49,2.31
Marsh Flats,zen,Zendikar,legal,40.16,25.89
Mindbreak Trap,zen,Zendikar,legal,7.49,3.95
Misty Rainforest,zen,Zendikar,legal,42.90,29.06
Nissa Revane,zen,Zendikar,legal,7.75,4.94
"Ob Nixilis, the Fallen",zen,Zendikar,legal,6.24,3.25
Oracle of Mul Daya,zen,Zendikar,legal,32.25,16.01
Scalding Tarn,zen,Zendikar,legal,74.25,50.85
Sorin Markov,zen,Zendikar,legal,17.66,8.56
"Valakut, the Molten Pinnacle",zen,Zendikar,legal,18.50,9.43
Verdant Catacombs,zen,Zendikar,legal,47.19,35.52
Warren Instigator,zen,Zendikar,legal,4.49,4.41
Balance,v09,From the Vault: Exiled,not_legal,4.45,3.69
Berserk,v09,From the Vault: Exiled,not_legal,14.76,14.52
Channel,v09,From the Vault: Exiled,not_legal,3.49,2.52
Gifts Ungiven,v09,From the Vault: Exiled,legal,7.49,5.69
Goblin Lackey,v09,From the Vault: Exiled,not_legal,22.52,19.70
Lotus Petal,v09,From the Vault: Exiled,not_legal,39.43,30.15
Mystical Tutor,v09,From the Vault: Exiled,not_legal,13.99,7.17
Necropotence,v09,From the Vault: Exiled,not_legal,8.99,5.74
Sensei's Divining Top,v09,From the Vault: Exiled,banned,29.99,15.53
Skullclamp,v09,From the Vault: Exiled,banned,12.99,5.83
Strip Mine,v09,From the Vault: Exiled,not_legal,39.84,27.39
Tinker,v09,From the Vault: Exiled,not_legal,7.98,5.00
Trinisphere,v09,From the Vault: Exiled,legal,31.99,17.87
Ajani Goldmane,m10,Magic 2010,legal,6.99,4.17
Baneslayer Angel,m10,Magic 2010,legal,9.58,5.57
Birds of Paradise,m10,Magic 2010,legal,7.67,4.43
Burning Inquiry,m10,Magic 2010,legal,2.99,2.26
Coat of Arms,m10,Magic 2010,legal,7.29,3.39
Darksteel Colossus,m10,Magic 2010,legal,6.73,3.41
Dragonskull Summit,m10,Magic 2010,legal,3.59,2.21
Drowned Catacomb,m10,Magic 2010,legal,4.49,3.16
Elvish Archdruid,m10,Magic 2010,legal,2.81,2.10
Elvish Piper,m10,Magic 2010,legal,3.99,2.29
Garruk Wildspeaker,m10,Magic 2010,legal,8.57,5.31
Glacial Fortress,m10,Magic 2010,legal,4.34,2.94
Goblin Chieftain,m10,Magic 2010,legal,2.92,2.56
Jace Beleren,m10,Magic 2010,legal,5.49,3.44
Lightning Bolt,m10,Magic 2010,legal,2.90,2.24
Liliana Vess,m10,Magic 2010,legal,7.98,4.07
Master of the Wild Hunt,m10,Magic 2010,legal,4.99,4.61
Pithing Needle,m10,Magic 2010,legal,2.64,2.38
Platinum Angel,m10,Magic 2010,legal,4.43,2.28
Rootbound Crag,m10,Magic 2010,legal,3.49,2.12
Sphinx Ambassador,m10,Magic 2010,legal,5.70,3.02
Sunpetal Grove,m10,Magic 2010,legal,3.13,2.08
Time Warp,m10,Magic 2010,legal,12.11,10.67
Vampire Nocturnus,m10,Magic 2010,legal,8.04,6.52
Bloodbraid Elf,arb,Alara Reborn,legal,3.32,3.78
Dragon Broodmother,arb,Alara Reborn,legal,15.30,6.71
"Jenara, Asura of War",arb,Alara Reborn,legal,2.72,2.26
"Karrthus, Tyrant of Jund",arb,Alara Reborn,legal,25.15,11.86
Lich Lord of Unx,arb,Alara Reborn,legal,10.66,6.05
Lord of Extinction,arb,Alara Reborn,legal,14.21,8.13
Maelstrom Nexus,arb,Alara Reborn,legal,19.23,8.55
Maelstrom Pulse,arb,Alara Reborn,legal,22.06,14.67
Mayael's Aria,arb,Alara Reborn,legal,6.49,2.83
Meddling Mage,arb,Alara Reborn,legal,25.02,12.80
Mind Funeral,arb,Alara Reborn,legal,3.99,2.82
Nemesis of Reason,arb,Alara Reborn,legal,5.98,2.79
